Purpose,Period,AccessMode,SegID,Direction,IB_OB,Mode,Name,LongName,Distance,Time,Speed,Headway,Riders,FromSkim_LCL,FromSkim_COR,FromSkim_BRT,FromSkim_EXP,FromSkim_LRT,FromSkim_CRT
All,ok,drive,0198_005.3,EB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.14,      0.43,  19.5,     30.00,      4.00,      4.00,         0,         0,         0,         0,         0
All,ok,drive,0198_005.4,EB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.47,      1.25,  22.6,     30.00,      4.00,      4.00,         0,         0,         0,         0,         0
All,ok,drive,0198_005.9,EB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.39,      1.06,  22.1,     30.00,      4.00,      4.00,         0,         0,         0,         0,         0
All,ok,drive,0198_006.3,EB,IB,      4.00,M821_5YR2023,M821_5YR2023,      1.32,      3.49,  22.7,     30.00,      3.80,      3.80,         0,         0,         0,         0,         0
All,ok,drive,0198_007.6,EB,IB,      4.00,M821_5YR2023,M821_5YR2023,      1.15,      2.28,  30.3,     30.00,      3.60,      3.60,         0,         0,         0,         0,         0
All,ok,drive,0198_008.7,EB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.13,      0.34,  22.9,     30.00,      3.50,      3.50,         0,         0,         0,         0,         0
All,ok,drive,0198_008.9,NB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.25,      0.67,  22.4,     30.00,      3.50,      3.50,         0,         0,         0,         0,         0
All,ok,drive,0198_009.1,NB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.41,      0.79,  31.1,     30.00,      3.50,      3.50,         0,         0,         0,         0,         0
All,ok,drive,0198_009.5,NB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.37,      0.72,  30.8,     30.00,      3.30,      3.30,         0,         0,         0,         0,         0
All,ok,drive,0198_009.9,NB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.61,      1.14,  32.1,     30.00,      3.30,      3.30,         0,         0,         0,         0,         0
All,ok,drive,0198_010.5,NB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.52,      0.95,  32.8,     30.00,      3.30,      3.30,         0,         0,         0,         0,         0
All,ok,drive,0198_011.0,NB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.53,      0.96,  33.1,     30.00,      3.30,      3.30,         0,         0,         0,         0,         0
All,ok,drive,0198_011.5,NB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.26,      0.77,  20.3,     30.00,      3.30,      3.30,         0,         0,         0,         0,         0
All,ok,drive,0198_011.81,NB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.54,      1.62,  20.0,     30.00,      3.20,      3.20,         0,         0,         0,         0,         0
All,ok,drive,2832_000.7,WB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.04,      0.13,  18.5,     30.00,      2.50,      0.60,         0,      0.10,         0,         0,      1.80
All,ok,drive,2837_000.4,NB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.35,      1.13,  18.6,     30.00,      2.90,      2.90,         0,         0,         0,         0,         0
All,ok,drive,2837_000.7,NB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.36,      1.34,  16.1,     30.00,     11.30,     11.30,         0,         0,         0,         0,         0
All,ok,drive,3014_001.4,EB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.10,      0.35,  17.1,     30.00,      7.20,      1.60,         0,      0.20,         0,         0,      5.40
All,ok,drive,3062_000.0,WB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.18,      0.65,  16.6,     30.00,      3.50,      2.40,         0,         0,         0,         0,      1.10
All,ok,drive,3062_000.3,WB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.37,      1.35,  16.4,     30.00,      3.90,      2.50,         0,      0.10,         0,         0,      1.30
All,ok,drive,3062_000.6,WB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.19,      0.66,  17.3,     30.00,      3.90,      2.50,         0,      0.10,         0,         0,      1.30
All,ok,drive,0006_173.4,SB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.25,      0.66,  22.7,     30.00,      4.20,      0.90,         0,      0.10,         0,         0,      3.20
All,ok,drive,0006_173.7,SB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.27,      0.68,  23.8,     30.00,      2.50,      0.60,         0,      0.10,         0,         0,      1.80
All,ok,drive,0015_257.6,SB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.57,      1.05,  32.6,     30.00,      4.20,      0.90,         0,      0.10,         0,         0,      3.20
All,ok,drive,0015_258.8,SB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.69,      1.18,  35.1,     30.00,      4.20,      0.90,         0,      0.10,         0,         0,      3.20
All,ok,drive,0015_260.0,SB,OB,      4.00,M821_5YR2023,M821_5YR2023,      1.40,      2.52,  33.3,     30.00,      7.10,      1.50,         0,      0.20,         0,         0,      5.40
All,ok,drive,0015_261.8,SB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.85,      1.74,  29.3,     30.00,      7.10,      1.50,         0,      0.20,         0,         0,      5.40
All,ok,drive,0077_006.6,EB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.10,      0.40,  15.0,     30.00,      7.10,      1.50,         0,      0.20,         0,         0,      5.40
All,ok,drive,0156_000.0,SB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.18,      0.71,  15.2,     30.00,      3.10,      2.40,         0,         0,         0,         0,      0.70
All,ok,drive,0156_000.2,SB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.10,      0.45,  13.3,     30.00,      3.30,      2.40,         0,         0,         0,         0,      0.90
All,ok,drive,0178_000.0,WB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.44,      1.25,  21.1,     30.00,      0.20,      0.20,         0,         0,         0,         0,         0
All,ok,drive,0178_000.7,WB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.21,      0.58,  21.7,     30.00,      0.30,      0.30,         0,         0,         0,         0,         0
All,ok,drive,0178_001.0,WB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.31,      0.87,  21.4,     30.00,      0.30,      0.30,         0,         0,         0,         0,         0
All,ok,drive,0189_000.2,SB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.21,      0.77,  16.4,     30.00,      7.10,      1.50,         0,      0.20,         0,         0,      5.40
All,ok,drive,0189_000.6,SB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.49,      1.88,  15.6,     30.00,      7.20,      1.60,         0,      0.20,         0,         0,      5.40
All,ok,drive,0198_004.4,SB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.63,      1.85,  20.4,     30.00,      0.40,      0.40,         0,         0,         0,         0,         0
All,ok,drive,0198_005.0,SB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.26,      0.72,  21.7,     30.00,      0.40,      0.40,         0,         0,         0,         0,         0
All,ok,drive,0198_005.3,SB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.14,      0.43,  19.5,     30.00,      0.50,      0.50,         0,         0,         0,         0,         0
All,ok,drive,0198_005.4,WB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.47,      1.27,  22.2,     30.00,      0.60,      0.60,         0,         0,         0,         0,         0
All,ok,drive,0198_005.9,WB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.39,      1.06,  22.1,     30.00,      0.80,      0.80,         0,         0,         0,         0,         0
All,ok,drive,0198_006.3,WB,OB,      4.00,M821_5YR2023,M821_5YR2023,      1.32,      3.49,  22.7,     30.00,      1.10,      1.00,         0,         0,         0,         0,      0.10
All,ok,drive,0198_007.6,WB,OB,      4.00,M821_5YR2023,M821_5YR2023,      1.15,      2.30,  30.0,     30.00,      1.40,      1.20,         0,         0,         0,         0,      0.20
All,ok,drive,0198_008.7,WB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.13,      0.34,  22.9,     30.00,      1.80,      1.50,         0,         0,         0,         0,      0.30
All,ok,drive,0198_008.9,SB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.25,      0.69,  21.7,     30.00,      1.80,      1.50,         0,         0,         0,         0,      0.30
All,ok,drive,0198_009.1,SB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.41,      0.74,  33.2,     30.00,      1.90,      1.60,         0,         0,         0,         0,      0.30
All,ok,drive,0198_009.5,SB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.37,      0.72,  30.8,     30.00,      2.60,      2.10,         0,         0,         0,         0,      0.50
All,ok,drive,0198_009.9,SB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.61,      1.14,  32.1,     30.00,      2.60,      2.10,         0,         0,         0,         0,      0.50
All,ok,drive,0198_010.5,SB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.52,      0.95,  32.8,     30.00,      2.60,      2.10,         0,         0,         0,         0,      0.50
All,ok,drive,0198_011.0,SB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.53,      0.96,  33.1,     30.00,      2.60,      2.10,         0,         0,         0,         0,      0.50
All,ok,drive,0198_011.5,SB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.26,      0.77,  20.3,     30.00,      2.60,      2.10,         0,         0,         0,         0,      0.50
All,ok,drive,0198_011.81,SB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.54,      1.60,  20.3,     30.00,      2.70,      2.10,         0,         0,         0,         0,      0.60
All,ok,drive,2832_000.7,EB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.04,      0.13,  18.5,     30.00,     19.80,     19.80,         0,         0,         0,         0,         0
All,ok,drive,2837_000.4,SB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.35,      1.13,  18.6,     30.00,      4.00,      2.50,         0,      0.10,         0,         0,      1.40
All,ok,drive,2837_000.7,SB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.36,      1.31,  16.5,     30.00,      3.30,      1.60,         0,      0.10,         0,         0,      1.60
All,ok,drive,3014_001.4,WB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.10,      0.35,  17.1,     30.00,     14.10,     14.10,         0,         0,         0,         0,         0
All,ok,drive,3062_000.0,EB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.18,      0.65,  16.6,     30.00,      3.00,      3.00,         0,         0,         0,         0,         0
All,ok,drive,3062_000.3,EB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.37,      1.34,  16.6,     30.00,      2.90,      2.90,         0,         0,         0,         0,         0
All,ok,drive,3062_000.6,EB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.19,      0.66,  17.3,     30.00,      2.90,      2.90,         0,         0,         0,         0,         0
All,ok,drive,0077_007.4,WB,IB,      4.00,M823_5RY2023,M823_5RY2023,      0.53,      1.87,  17.0,     30.00,      0.60,      0.60,         0,         0,         0,         0,         0
All,ok,drive,0077_007.9,WB,IB,      4.00,M823_5RY2023,M823_5RY2023,      0.49,      1.62,  18.1,     30.00,      0.70,      0.60,         0,         0,         0,         0,      0.10
All,ok,drive,0077_008.5,WB,IB,      4.00,M823_5RY2023,M823_5RY2023,      0.67,      2.44,  16.5,     30.00,      0.90,      0.70,         0,         0,         0,         0,      0.20
All,ok,drive,0089_328.8,NB,IB,      4.00,M823_5RY2023,M823_5RY2023,      0.92,      2.47,  22.3,     30.00,     15.10,     15.10,         0,         0,         0,         0,         0
All,ok,drive,0089_329.8,WB,IB,      4.00,M823_5RY2023,M823_5RY2023,      1.63,      4.81,  20.3,     30.00,     14.80,     14.80,         0,         0,         0,         0,         0
All,ok,drive,0089_331.1,NB,IB,      4.00,M823_5RY2023,M823_5RY2023,      0.26,      0.78,  20.0,     30.00,     14.50,     14.50,         0,         0,         0,         0,         0
All,ok,drive,0089_331.7,NB,IB,      4.00,M823_5RY2023,M823_5RY2023,      1.38,      4.77,  17.4,     30.00,     14.20,     14.20,         0,         0,         0,         0,         0
All,ok,drive,0089_333.1,NB,IB,      4.00,M823_5RY2023,M823_5RY2023,      0.07,      0.27,  15.6,     30.00,     14.00,     14.00,         0,         0,         0,         0,         0
All,ok,drive,0089_333.2,NB,IB,      4.00,M823_5RY2023,M823_5RY2023,      0.29,      1.05,  16.6,     30.00,     14.00,     14.00,         0,         0,         0,         0,         0
All,ok,drive,0089_333.5,WB,IB,      4.00,M823_5RY2023,M823_5RY2023,      0.74,      3.55,  12.5,     30.00,     12.00,     11.20,         0,         0,         0,         0,      0.80
All,ok,drive,0189_001.1,NB,IB,      4.00,M823_5RY2023,M823_5RY2023,      0.37,      1.86,  11.9,     30.00,      7.10,      1.20,         0,      0.10,         0,         0,      5.80
All,ok,drive,0189_001.4,NB,IB,      4.00,M823_5RY2023,M823_5RY2023,      0.18,      1.39,   7.8,     30.00,      7.10,      1.20,         0,      0.10,         0,         0,      5.80
All,ok,drive,2987_000.6,NB,IB,      4.00,M823_5RY2023,M823_5RY2023,      0.23,      0.82,  16.8,     30.00,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,3014_001.4,EB,IB,      4.00,M823_5RY2023,M823_5RY2023,      0.10,      0.35,  17.1,     30.00,      7.10,      1.20,         0,      0.10,         0,         0,      5.80
All,ok,drive,3080_000.0,WB,IB,      4.00,M823_5RY2023,M823_5RY2023,      0.39,      1.41,  16.6,     30.00,      0.60,      0.20,         0,         0,         0,         0,      0.40
All,ok,drive,3084_000.9,NB,IB,      4.00,M823_5RY2023,M823_5RY2023,      0.38,      1.13,  20.2,     30.00,     15.10,     15.10,         0,         0,         0,         0,         0
All,ok,drive,3084_001.3,NB,IB,      4.00,M823_5RY2023,M823_5RY2023,      0.39,      1.22,  19.2,     30.00,     15.10,     15.10,         0,         0,         0,         0,         0
All,ok,drive,3086_000.4,WB,IB,      4.00,M823_5RY2023,M823_5RY2023,      0.39,      1.58,  14.8,     30.00,     15.10,     15.10,         0,         0,         0,         0,         0
All,ok,drive,0077_007.4,EB,OB,      4.00,M823_5RY2023,M823_5RY2023,      0.53,      1.86,  17.1,     30.00,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0077_007.9,EB,OB,      4.00,M823_5RY2023,M823_5RY2023,      0.49,      1.60,  18.4,     30.00,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0077_008.5,EB,OB,      4.00,M823_5RY2023,M823_5RY2023,      0.67,      2.41,  16.7,     30.00,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0089_328.8,SB,OB,      4.00,M823_5RY2023,M823_5RY2023,      0.92,      2.48,  22.3,     30.00,      2.80,      0.50,         0,      0.10,         0,         0,      2.20
All,ok,drive,0089_329.8,SB,OB,      4.00,M823_5RY2023,M823_5RY2023,      1.26,      3.77,  20.1,     30.00,      3.80,      0.80,         0,      0.10,         0,         0,      2.90
All,ok,drive,0089_331.1,SB,OB,      4.00,M823_5RY2023,M823_5RY2023,      0.63,      1.92,  19.7,     30.00,      4.60,      0.90,         0,      0.10,         0,         0,      3.60
All,ok,drive,0089_331.7,SB,OB,      4.00,M823_5RY2023,M823_5RY2023,      1.38,      4.87,  17.0,     30.00,      5.90,      1.10,         0,      0.10,         0,         0,      4.70
All,ok,drive,0089_333.1,SB,OB,      4.00,M823_5RY2023,M823_5RY2023,      0.07,      0.27,  15.6,     30.00,      6.80,      1.20,         0,      0.10,         0,         0,      5.50
All,ok,drive,0089_333.2,SB,OB,      4.00,M823_5RY2023,M823_5RY2023,      0.29,      1.05,  16.6,     30.00,      6.80,      1.20,         0,      0.10,         0,         0,      5.50
All,ok,drive,0089_333.5,EB,OB,      4.00,M823_5RY2023,M823_5RY2023,      0.54,      2.33,  13.9,     30.00,      7.00,      1.20,         0,      0.10,         0,         0,      5.70
All,ok,drive,0189_001.1,SB,OB,      4.00,M823_5RY2023,M823_5RY2023,      0.37,      1.73,  12.8,     30.00,      1.40,      1.40,         0,         0,         0,         0,         0
All,ok,drive,0189_001.4,SB,OB,      4.00,M823_5RY2023,M823_5RY2023,      0.18,      1.31,   8.2,     30.00,      1.60,      1.60,         0,         0,         0,         0,         0
All,ok,drive,2987_000.6,SB,OB,      4.00,M823_5RY2023,M823_5RY2023,      0.23,      0.82,  16.8,     30.00,      0.60,      0.60,         0,         0,         0,         0,         0
All,ok,drive,3014_001.4,WB,OB,      4.00,M823_5RY2023,M823_5RY2023,      0.10,      0.35,  17.1,     30.00,      1.00,      1.00,         0,         0,         0,         0,         0
All,ok,drive,3080_000.0,EB,OB,      4.00,M823_5RY2023,M823_5RY2023,      0.39,      1.41,  16.6,     30.00,     15.10,     15.10,         0,         0,         0,         0,         0
All,ok,drive,3084_000.9,SB,OB,      4.00,M823_5RY2023,M823_5RY2023,      0.38,      1.13,  20.2,     30.00,      1.20,      0.30,         0,         0,         0,         0,      0.90
All,ok,drive,3084_001.3,SB,OB,      4.00,M823_5RY2023,M823_5RY2023,      0.39,      1.22,  19.2,     30.00,      1.60,      0.40,         0,         0,         0,         0,      1.20
All,ok,drive,3086_000.4,EB,OB,      4.00,M823_5RY2023,M823_5RY2023,      0.39,      1.58,  14.8,     30.00,      1.70,      0.40,         0,         0,         0,         0,      1.30
All,ok,drive,0089_333.5,WB,IB,      4.00,M831_WPr,M831_WPr,      0.74,      3.55,  12.5,     30.00,      2.20,      1.80,         0,         0,         0,         0,      0.40
All,ok,drive,0189_001.1,NB,IB,      4.00,M831_WPr,M831_WPr,      0.37,      1.86,  11.9,     30.00,      7.50,      4.60,         0,         0,         0,         0,      2.90
All,ok,drive,0189_001.4,NB,IB,      4.00,M831_WPr,M831_WPr,      0.18,      1.39,   7.8,     30.00,      7.50,      4.60,         0,         0,         0,         0,      2.90
All,ok,drive,0189_002.6,NB,IB,      4.00,M831_WPr,M831_WPr,      0.33,      1.50,  13.2,     30.00,      1.40,      1.40,         0,         0,         0,         0,         0
All,ok,drive,0189_002.9,NB,IB,      4.00,M831_WPr,M831_WPr,      0.19,      0.76,  15.0,     30.00,      1.40,      1.40,         0,         0,         0,         0,         0
All,ok,drive,0189_003.1,SB,IB,      4.00,M831_WPr,M831_WPr,      0.52,      1.86,  16.8,     30.00,      1.10,      1.10,         0,         0,         0,         0,         0
All,ok,drive,0265_001.2,EB,IB,      4.00,M831_WPr,M831_WPr,      0.50,      2.13,  14.1,     30.00,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0265_004.1,SB,IB,      4.00,M831_WPr,M831_WPr,      0.30,      1.09,  16.5,     30.00,      0.70,      0.70,         0,         0,         0,         0,         0
All,ok,drive,2972_000.0,SB,IB,      4.00,M831_WPr,M831_WPr,      0.44,      1.28,  20.6,     30.00,      0.80,      0.80,         0,         0,         0,         0,         0
All,ok,drive,2972_000.2,SB,IB,      4.00,M831_WPr,M831_WPr,      0.25,      0.73,  20.5,     30.00,      0.70,      0.70,         0,         0,         0,         0,         0
All,ok,drive,2972_000.5,SB,IB,      4.00,M831_WPr,M831_WPr,      0.50,      1.72,  17.4,     30.00,      0.70,      0.70,         0,         0,         0,         0,         0
All,ok,drive,2972_001.0,SB,IB,      4.00,M831_WPr,M831_WPr,      0.39,      1.37,  17.1,     30.00,      0.70,      0.70,         0,         0,         0,         0,         0
All,ok,drive,2975_002.4,SB,IB,      4.00,M831_WPr,M831_WPr,      0.32,      1.08,  17.8,     30.00,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,2980_000.0,EB,IB,      4.00,M831_WPr,M831_WPr,      0.45,      1.57,  17.2,     30.00,      2.00,      2.00,         0,         0,         0,         0,         0
All,ok,drive,2999_003.8,WB,IB,      4.00,M831_WPr,M831_WPr,      0.20,      0.68,  17.6,     30.00,      1.50,      1.50,         0,         0,         0,         0,         0
All,ok,drive,3012_000.0,EB,IB,      4.00,M831_WPr,M831_WPr,      0.50,      1.44,  20.8,     30.00,      0.70,      0.70,         0,         0,         0,         0,         0
All,ok,drive,3012_000.5,EB,IB,      4.00,M831_WPr,M831_WPr,      0.62,      2.11,  17.6,     30.00,      0.60,      0.60,         0,         0,         0,         0,         0
All,ok,drive,3012_001.1,SB,IB,      4.00,M831_WPr,M831_WPr,      0.34,      1.13,  18.1,     30.00,      0.80,      0.80,         0,         0,         0,         0,         0
All,ok,drive,3012_001.3,EB,IB,      4.00,M831_WPr,M831_WPr,      0.24,      0.85,  16.9,     30.00,      0.60,      0.60,         0,         0,         0,         0,         0
All,ok,drive,3012_001.5,SB,IB,      4.00,M831_WPr,M831_WPr,      0.43,      1.45,  17.8,     30.00,      1.00,      1.00,         0,         0,         0,         0,         0
All,ok,drive,3014_001.4,EB,IB,      4.00,M831_WPr,M831_WPr,      0.10,      0.35,  17.1,     30.00,      7.20,      4.30,         0,         0,         0,         0,      2.90
All,ok,drive,3020_000.3,NB,IB,      4.00,M831_WPr,M831_WPr,      0.28,      1.08,  15.6,     30.00,      5.20,      4.30,         0,         0,         0,         0,      0.90
All,ok,drive,3020_000.6,NB,IB,      4.00,M831_WPr,M831_WPr,      0.65,      2.56,  15.2,     30.00,      4.30,      4.20,         0,         0,         0,         0,      0.10
All,ok,drive,3020_001.2,NB,IB,      4.00,M831_WPr,M831_WPr,      0.13,      0.48,  16.3,     30.00,      4.10,      4.10,         0,         0,         0,         0,         0
All,ok,drive,3020_001.4,NB,IB,      4.00,M831_WPr,M831_WPr,      0.07,      0.28,  15.0,     30.00,      4.10,      4.10,         0,         0,         0,         0,         0
All,ok,drive,3020_003.5,EB,IB,      4.00,M831_WPr,M831_WPr,      0.33,      1.24,  16.0,     30.00,      0.50,      0.50,         0,         0,         0,         0,         0
All,ok,drive,3030_000.0,WB,IB,      4.00,M831_WPr,M831_WPr,      0.74,      2.70,  16.4,     30.00,      1.30,      1.30,         0,         0,         0,         0,         0
All,ok,drive,3032_000.9,NB,IB,      4.00,M831_WPr,M831_WPr,      0.09,      0.44,  12.3,     30.00,      0.10,      0.10,         0,         0,         0,         0,         0
All,ok,drive,3032_001.0,WB,IB,      4.00,M831_WPr,M831_WPr,      0.29,      1.13,  15.4,     30.00,      2.20,      2.20,         0,         0,         0,         0,         0
All,ok,drive,3042_002.5,SB,IB,      4.00,M831_WPr,M831_WPr,      0.38,      1.41,  16.2,     30.00,      0.50,      0.50,         0,         0,         0,         0,         0
All,ok,drive,UTA_7608,SB,IB,      4.00,M831_WPr,M831_WPr,      0.59,      1.98,  17.9,     30.00,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_7612,SB,IB,      4.00,M831_WPr,M831_WPr,      0.35,      1.29,  16.3,     30.00,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0089_333.5,EB,OB,      4.00,M831_WPr,M831_WPr,      0.54,      2.33,  13.9,     30.00,      7.10,      4.30,         0,         0,         0,         0,      2.80
All,ok,drive,0189_001.1,SB,OB,      4.00,M831_WPr,M831_WPr,      0.37,      1.73,  12.8,     30.00,      0.20,      0.20,         0,         0,         0,         0,         0
All,ok,drive,0189_001.4,SB,OB,      4.00,M831_WPr,M831_WPr,      0.18,      1.31,   8.2,     30.00,      0.50,      0.50,         0,         0,         0,         0,         0
All,ok,drive,0189_002.6,SB,OB,      4.00,M831_WPr,M831_WPr,      0.33,      1.48,  13.4,     30.00,      0.20,      0.20,         0,         0,         0,         0,         0
All,ok,drive,0189_002.9,SB,OB,      4.00,M831_WPr,M831_WPr,      0.19,      0.76,  15.0,     30.00,      0.40,      0.40,         0,         0,         0,         0,         0
All,ok,drive,0189_003.1,SB,OB,      4.00,M831_WPr,M831_WPr,      0.20,      0.72,  16.7,     30.00,      0.40,      0.40,         0,         0,         0,         0,         0
All,ok,drive,0265_001.2,WB,OB,      4.00,M831_WPr,M831_WPr,      0.50,      2.11,  14.2,     30.00,      2.20,      2.20,         0,         0,         0,         0,         0
All,ok,drive,0265_004.1,NB,OB,      4.00,M831_WPr,M831_WPr,      0.16,      0.58,  16.6,     30.00,      1.30,      1.30,         0,         0,         0,         0,         0
All,ok,drive,2972_000.0,NB,OB,      4.00,M831_WPr,M831_WPr,      0.06,      0.16,  22.5,     30.00,      0.90,      0.90,         0,         0,         0,         0,         0
All,ok,drive,2972_000.2,NB,OB,      4.00,M831_WPr,M831_WPr,      0.25,      0.73,  20.5,     30.00,      0.90,      0.90,         0,         0,         0,         0,         0
All,ok,drive,2972_000.5,NB,OB,      4.00,M831_WPr,M831_WPr,      0.50,      1.73,  17.3,     30.00,      0.90,      0.90,         0,         0,         0,         0,         0
All,ok,drive,2972_001.0,NB,OB,      4.00,M831_WPr,M831_WPr,      0.39,      1.37,  17.1,     30.00,      0.90,      0.90,         0,         0,         0,         0,         0
All,ok,drive,2975_002.4,NB,OB,      4.00,M831_WPr,M831_WPr,      0.32,      1.08,  17.8,     30.00,      2.00,      2.00,         0,         0,         0,         0,         0
