Purpose,Period,AccessMode,SegID,Direction,IB_OB,Mode,Name,LongName,Distance,Time,Speed,Headway,Riders,FromSkim_LCL,FromSkim_COR,FromSkim_BRT,FromSkim_EXP,FromSkim_LRT,FromSkim_CRT
All,ok,drive,0198_005.0,NB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.26,      0.72,  21.7,     30.00,      1.40,      1.40,         0,         0,         0,         0,         0
All,ok,drive,0198_005.3,EB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.14,      0.43,  19.5,     30.00,      1.40,      1.40,         0,         0,         0,         0,         0
All,ok,drive,0198_005.4,EB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.47,      1.23,  22.9,     30.00,      1.40,      1.40,         0,         0,         0,         0,         0
All,ok,drive,0198_005.9,EB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.39,      1.04,  22.5,     30.00,      1.30,      1.30,         0,         0,         0,         0,         0
All,ok,drive,0198_006.3,EB,IB,      4.00,M821_5YR2023,M821_5YR2023,      1.32,      3.45,  23.0,     30.00,      1.10,      1.10,         0,         0,         0,         0,         0
All,ok,drive,0198_007.6,EB,IB,      4.00,M821_5YR2023,M821_5YR2023,      1.15,      2.28,  30.3,     30.00,      1.00,      1.00,         0,         0,         0,         0,         0
All,ok,drive,0198_008.7,EB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.13,      0.34,  22.9,     30.00,      0.90,      0.90,         0,         0,         0,         0,         0
All,ok,drive,0198_008.9,NB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.25,      0.67,  22.4,     30.00,      0.90,      0.90,         0,         0,         0,         0,         0
All,ok,drive,0198_009.1,NB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.41,      0.77,  31.9,     30.00,      0.90,      0.90,         0,         0,         0,         0,         0
All,ok,drive,0198_009.5,NB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.37,      0.71,  31.3,     30.00,      0.70,      0.70,         0,         0,         0,         0,         0
All,ok,drive,0198_009.9,NB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.61,      1.13,  32.4,     30.00,      0.70,      0.70,         0,         0,         0,         0,         0
All,ok,drive,0198_010.5,NB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.52,      0.94,  33.2,     30.00,      0.70,      0.70,         0,         0,         0,         0,         0
All,ok,drive,0198_011.0,NB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.53,      0.96,  33.1,     30.00,      0.70,      0.70,         0,         0,         0,         0,         0
All,ok,drive,0198_011.5,NB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.26,      0.76,  20.5,     30.00,      0.70,      0.70,         0,         0,         0,         0,         0
All,ok,drive,0198_011.81,NB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.54,      1.60,  20.3,     30.00,      0.70,      0.70,         0,         0,         0,         0,         0
All,ok,drive,2832_000.7,WB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.04,      0.13,  18.5,     30.00,      3.50,      0.70,         0,         0,         0,         0,      2.80
All,ok,drive,2837_000.4,NB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.35,      1.14,  18.4,     30.00,      0.30,      0.30,         0,         0,         0,         0,         0
All,ok,drive,2837_000.7,NB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.36,      1.33,  16.2,     30.00,      1.90,      1.90,         0,         0,         0,         0,         0
All,ok,drive,3014_001.4,EB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.10,      0.35,  17.1,     30.00,     12.80,      1.10,         0,         0,         0,         0,     11.70
All,ok,drive,3062_000.0,WB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.18,      0.65,  16.6,     30.00,      4.20,      2.50,         0,         0,         0,         0,      1.70
All,ok,drive,3062_000.3,WB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.37,      1.34,  16.6,     30.00,      4.70,      2.60,         0,         0,         0,         0,      2.10
All,ok,drive,3062_000.6,WB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.19,      0.66,  17.3,     30.00,      4.70,      2.60,         0,         0,         0,         0,      2.10
All,ok,drive,0006_173.4,SB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.25,      0.66,  22.7,     30.00,      5.70,      1.00,         0,         0,         0,         0,      4.70
All,ok,drive,0006_173.7,SB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.27,      0.68,  23.8,     30.00,      3.50,      0.70,         0,         0,         0,         0,      2.80
All,ok,drive,0015_257.6,SB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.57,      1.05,  32.6,     30.00,      5.70,      1.00,         0,         0,         0,         0,      4.70
All,ok,drive,0015_258.8,SB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.69,      1.16,  35.7,     30.00,      5.70,      1.00,         0,         0,         0,         0,      4.70
All,ok,drive,0015_260.0,SB,OB,      4.00,M821_5YR2023,M821_5YR2023,      1.40,      2.43,  34.6,     30.00,      5.70,      1.00,         0,         0,         0,         0,      4.70
All,ok,drive,0015_261.8,SB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.85,      1.62,  31.5,     30.00,      5.70,      1.00,         0,         0,         0,         0,      4.70
All,ok,drive,0077_006.6,EB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.10,      0.38,  15.8,     30.00,      5.70,      1.00,         0,         0,         0,         0,      4.70
All,ok,drive,0156_000.0,SB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.18,      0.71,  15.2,     30.00,      3.70,      2.50,         0,         0,         0,         0,      1.20
All,ok,drive,0156_000.2,SB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.10,      0.45,  13.3,     30.00,      4.00,      2.50,         0,         0,         0,         0,      1.50
All,ok,drive,0178_000.0,WB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.44,      1.25,  21.1,     30.00,      0.20,      0.20,         0,         0,         0,         0,         0
All,ok,drive,0178_000.7,WB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.21,      0.58,  21.7,     30.00,      0.30,      0.30,         0,         0,         0,         0,         0
All,ok,drive,0178_001.0,WB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.31,      0.87,  21.4,     30.00,      0.30,      0.30,         0,         0,         0,         0,         0
All,ok,drive,0189_000.2,SB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.21,      0.78,  16.2,     30.00,      5.70,      1.00,         0,         0,         0,         0,      4.70
All,ok,drive,0189_000.6,SB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.49,      1.94,  15.2,     30.00,      9.80,      1.10,         0,         0,         0,         0,      8.70
All,ok,drive,0198_004.4,SB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.63,      1.83,  20.7,     30.00,      0.40,      0.40,         0,         0,         0,         0,         0
All,ok,drive,0198_005.0,SB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.26,      0.72,  21.7,     30.00,      0.50,      0.50,         0,         0,         0,         0,         0
All,ok,drive,0198_005.3,SB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.14,      0.45,  18.7,     30.00,      0.50,      0.50,         0,         0,         0,         0,         0
All,ok,drive,0198_005.4,WB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.47,      1.23,  22.9,     30.00,      0.70,      0.60,         0,         0,         0,         0,      0.10
All,ok,drive,0198_005.9,WB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.39,      1.04,  22.5,     30.00,      0.90,      0.80,         0,         0,         0,         0,      0.10
All,ok,drive,0198_006.3,WB,OB,      4.00,M821_5YR2023,M821_5YR2023,      1.32,      3.45,  23.0,     30.00,      1.30,      1.10,         0,         0,         0,         0,      0.20
All,ok,drive,0198_007.6,WB,OB,      4.00,M821_5YR2023,M821_5YR2023,      1.15,      2.30,  30.0,     30.00,      1.60,      1.30,         0,         0,         0,         0,      0.30
All,ok,drive,0198_008.7,WB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.13,      0.34,  22.9,     30.00,      2.10,      1.60,         0,         0,         0,         0,      0.50
All,ok,drive,0198_008.9,SB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.25,      0.68,  22.1,     30.00,      2.10,      1.60,         0,         0,         0,         0,      0.50
All,ok,drive,0198_009.1,SB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.41,      0.73,  33.7,     30.00,      2.10,      1.60,         0,         0,         0,         0,      0.50
All,ok,drive,0198_009.5,SB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.37,      0.71,  31.3,     30.00,      2.90,      2.10,         0,         0,         0,         0,      0.80
All,ok,drive,0198_009.9,SB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.61,      1.14,  32.1,     30.00,      2.90,      2.10,         0,         0,         0,         0,      0.80
All,ok,drive,0198_010.5,SB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.52,      0.94,  33.2,     30.00,      2.90,      2.10,         0,         0,         0,         0,      0.80
All,ok,drive,0198_011.0,SB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.53,      0.96,  33.1,     30.00,      2.90,      2.10,         0,         0,         0,         0,      0.80
All,ok,drive,0198_011.5,SB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.26,      0.77,  20.3,     30.00,      2.90,      2.10,         0,         0,         0,         0,      0.80
All,ok,drive,0198_011.81,SB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.54,      1.60,  20.3,     30.00,      3.20,      2.20,         0,         0,         0,         0,      1.00
All,ok,drive,2832_000.7,EB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.04,      0.13,  18.5,     30.00,      3.40,      3.40,         0,         0,         0,         0,         0
All,ok,drive,2837_000.4,SB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.35,      1.15,  18.3,     30.00,      4.80,      2.60,         0,         0,         0,         0,      2.20
All,ok,drive,2837_000.7,SB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.36,      1.31,  16.5,     30.00,      4.20,      1.70,         0,         0,         0,         0,      2.50
All,ok,drive,3014_001.4,WB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.10,      0.35,  17.1,     30.00,      0.80,      0.80,         0,         0,         0,         0,         0
All,ok,drive,3062_000.0,EB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.18,      0.65,  16.6,     30.00,      0.40,      0.40,         0,         0,         0,         0,         0
All,ok,drive,3062_000.3,EB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.37,      1.33,  16.7,     30.00,      0.30,      0.30,         0,         0,         0,         0,         0
All,ok,drive,3062_000.6,EB,OB,      4.00,M821_5YR2023,M821_5YR2023,      0.19,      0.66,  17.3,     30.00,      0.30,      0.30,         0,         0,         0,         0,         0
All,ok,drive,0077_007.4,WB,IB,      4.00,M823_5RY2023,M823_5RY2023,      0.53,      1.74,  18.3,     30.00,      0.60,      0.60,         0,         0,         0,         0,         0
All,ok,drive,0077_007.9,WB,IB,      4.00,M823_5RY2023,M823_5RY2023,      0.49,      1.55,  19.0,     30.00,      0.70,      0.60,         0,         0,         0,         0,      0.10
All,ok,drive,0077_008.5,WB,IB,      4.00,M823_5RY2023,M823_5RY2023,      0.67,      2.37,  17.0,     30.00,      0.80,      0.70,         0,         0,         0,         0,      0.10
All,ok,drive,0089_328.8,NB,IB,      4.00,M823_5RY2023,M823_5RY2023,      0.92,      2.44,  22.6,     30.00,      4.60,      4.60,         0,         0,         0,         0,         0
All,ok,drive,0089_329.8,WB,IB,      4.00,M823_5RY2023,M823_5RY2023,      1.63,      4.73,  20.7,     30.00,      4.30,      4.30,         0,         0,         0,         0,         0
All,ok,drive,0089_331.1,NB,IB,      4.00,M823_5RY2023,M823_5RY2023,      0.26,      0.78,  20.0,     30.00,      4.00,      4.00,         0,         0,         0,         0,         0
All,ok,drive,0089_331.7,NB,IB,      4.00,M823_5RY2023,M823_5RY2023,      1.38,      4.80,  17.3,     30.00,      3.80,      3.80,         0,         0,         0,         0,         0
All,ok,drive,0089_333.1,NB,IB,      4.00,M823_5RY2023,M823_5RY2023,      0.07,      0.27,  15.6,     30.00,      3.60,      3.60,         0,         0,         0,         0,         0
All,ok,drive,0089_333.2,NB,IB,      4.00,M823_5RY2023,M823_5RY2023,      0.29,      1.05,  16.6,     30.00,      3.60,      3.60,         0,         0,         0,         0,         0
All,ok,drive,0089_333.5,WB,IB,      4.00,M823_5RY2023,M823_5RY2023,      0.74,      3.54,  12.5,     30.00,      4.30,      2.80,         0,         0,         0,         0,      1.50
All,ok,drive,0189_001.1,NB,IB,      4.00,M823_5RY2023,M823_5RY2023,      0.37,      1.47,  15.1,     30.00,     12.10,      1.10,      0.10,         0,         0,         0,     10.90
All,ok,drive,0189_001.4,NB,IB,      4.00,M823_5RY2023,M823_5RY2023,      0.18,      1.15,   9.4,     30.00,     12.10,      1.10,      0.10,         0,         0,         0,     10.90
All,ok,drive,2987_000.6,NB,IB,      4.00,M823_5RY2023,M823_5RY2023,      0.23,      0.81,  17.0,     30.00,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,3014_001.4,EB,IB,      4.00,M823_5RY2023,M823_5RY2023,      0.10,      0.35,  17.1,     30.00,     12.10,      1.10,      0.10,         0,         0,         0,     10.90
All,ok,drive,3080_000.0,WB,IB,      4.00,M823_5RY2023,M823_5RY2023,      0.39,      1.41,  16.6,     30.00,      0.60,      0.20,         0,         0,         0,         0,      0.40
All,ok,drive,3084_000.9,NB,IB,      4.00,M823_5RY2023,M823_5RY2023,      0.38,      1.14,  20.0,     30.00,      4.70,      4.70,         0,         0,         0,         0,         0
All,ok,drive,3084_001.3,NB,IB,      4.00,M823_5RY2023,M823_5RY2023,      0.39,      1.20,  19.5,     30.00,      4.70,      4.70,         0,         0,         0,         0,         0
All,ok,drive,3086_000.4,WB,IB,      4.00,M823_5RY2023,M823_5RY2023,      0.39,      1.58,  14.8,     30.00,      4.70,      4.70,         0,         0,         0,         0,         0
All,ok,drive,0077_007.4,EB,OB,      4.00,M823_5RY2023,M823_5RY2023,      0.53,      1.75,  18.2,     30.00,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0077_007.9,EB,OB,      4.00,M823_5RY2023,M823_5RY2023,      0.49,      1.55,  19.0,     30.00,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0077_008.5,EB,OB,      4.00,M823_5RY2023,M823_5RY2023,      0.67,      2.37,  17.0,     30.00,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0089_328.8,SB,OB,      4.00,M823_5RY2023,M823_5RY2023,      0.92,      2.44,  22.6,     30.00,      3.50,      0.50,         0,         0,         0,         0,      3.00
All,ok,drive,0089_329.8,SB,OB,      4.00,M823_5RY2023,M823_5RY2023,      1.26,      3.70,  20.4,     30.00,      5.10,      0.70,         0,         0,         0,         0,      4.40
All,ok,drive,0089_331.1,SB,OB,      4.00,M823_5RY2023,M823_5RY2023,      0.63,      1.91,  19.8,     30.00,      6.70,      0.90,         0,         0,         0,         0,      5.80
All,ok,drive,0089_331.7,SB,OB,      4.00,M823_5RY2023,M823_5RY2023,      1.38,      5.05,  16.4,     30.00,      9.20,      1.00,         0,         0,         0,         0,      8.20
All,ok,drive,0089_333.1,SB,OB,      4.00,M823_5RY2023,M823_5RY2023,      0.07,      0.27,  15.6,     30.00,     11.10,      1.10,         0,         0,         0,         0,     10.00
All,ok,drive,0089_333.2,SB,OB,      4.00,M823_5RY2023,M823_5RY2023,      0.29,      1.05,  16.6,     30.00,     11.10,      1.10,         0,         0,         0,         0,     10.00
All,ok,drive,0089_333.5,EB,OB,      4.00,M823_5RY2023,M823_5RY2023,      0.54,      2.27,  14.3,     30.00,     11.60,      1.10,         0,         0,         0,         0,     10.50
All,ok,drive,0189_001.1,SB,OB,      4.00,M823_5RY2023,M823_5RY2023,      0.37,      1.44,  15.4,     30.00,      0.20,      0.20,         0,         0,         0,         0,         0
All,ok,drive,0189_001.4,SB,OB,      4.00,M823_5RY2023,M823_5RY2023,      0.18,      1.12,   9.6,     30.00,      0.20,      0.20,         0,         0,         0,         0,         0
All,ok,drive,2987_000.6,SB,OB,      4.00,M823_5RY2023,M823_5RY2023,      0.23,      0.80,  17.3,     30.00,      0.60,      0.60,         0,         0,         0,         0,         0
All,ok,drive,3014_001.4,WB,OB,      4.00,M823_5RY2023,M823_5RY2023,      0.10,      0.35,  17.1,     30.00,      0.20,      0.20,         0,         0,         0,         0,         0
All,ok,drive,3080_000.0,EB,OB,      4.00,M823_5RY2023,M823_5RY2023,      0.39,      1.41,  16.6,     30.00,      4.70,      4.70,         0,         0,         0,         0,         0
All,ok,drive,3084_000.9,SB,OB,      4.00,M823_5RY2023,M823_5RY2023,      0.38,      1.13,  20.2,     30.00,      1.40,      0.30,         0,         0,         0,         0,      1.10
All,ok,drive,3084_001.3,SB,OB,      4.00,M823_5RY2023,M823_5RY2023,      0.39,      1.19,  19.7,     30.00,      1.90,      0.40,         0,         0,         0,         0,      1.50
All,ok,drive,3086_000.4,EB,OB,      4.00,M823_5RY2023,M823_5RY2023,      0.39,      1.58,  14.8,     30.00,      2.10,      0.40,         0,         0,         0,         0,      1.70
All,ok,drive,0089_333.5,WB,IB,      4.00,M831_WPr,M831_WPr,      0.74,      3.54,  12.5,     30.00,      3.00,      1.90,      0.10,         0,         0,         0,      1.00
All,ok,drive,0189_001.1,NB,IB,      4.00,M831_WPr,M831_WPr,      0.37,      1.47,  15.1,     30.00,      9.80,      1.40,      0.70,         0,         0,         0,      7.70
All,ok,drive,0189_001.4,NB,IB,      4.00,M831_WPr,M831_WPr,      0.18,      1.15,   9.4,     30.00,      9.80,      1.40,      0.70,         0,         0,         0,      7.70
All,ok,drive,0189_002.6,NB,IB,      4.00,M831_WPr,M831_WPr,      0.33,      1.60,  12.4,     30.00,      1.20,      1.00,         0,         0,         0,         0,      0.20
