Purpose,Period,AccessMode,SegID,Direction,IB_OB,Mode,Name,LongName,Distance,Time,Speed,Headway,Riders,FromSkim_LCL,FromSkim_COR,FromSkim_BRT,FromSkim_EXP,FromSkim_LRT,FromSkim_CRT
All,ok,drive,0015_258.8,SB,OB,      4.00,M805_Santaquin,M805_Santaquin,      0.69,      1.05,  39.4,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0015_260.0,SB,OB,      4.00,M805_Santaquin,M805_Santaquin,      1.40,      2.15,  39.1,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0015_261.8,SB,OB,      4.00,M805_Santaquin,M805_Santaquin,      0.85,      1.63,  31.3,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0015_263.4,SB,OB,      4.00,M805_Santaquin,M805_Santaquin,      0.17,      0.26,  39.2,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0015_264.2,SB,OB,      4.00,M805_Santaquin,M805_Santaquin,      0.72,      1.10,  39.3,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0015_265.6,SB,OB,      4.00,M805_Santaquin,M805_Santaquin,      0.29,      0.48,  36.3,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0015_266.5,SB,OB,      4.00,M805_Santaquin,M805_Santaquin,      0.66,      1.08,  36.7,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0015_267.9,NB,OB,      4.00,M805_Santaquin,M805_Santaquin,      0.44,      0.74,  35.7,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0178_000.0,WB,OB,      4.00,M805_Santaquin,M805_Santaquin,      0.32,      0.93,  20.6,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0189_000.2,SB,OB,      4.00,M805_Santaquin,M805_Santaquin,      0.31,      1.15,  16.2,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0189_000.6,SB,OB,      4.00,M805_Santaquin,M805_Santaquin,      0.98,      3.74,  15.7,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0265_000.4,WB,OB,      4.00,M805_Santaquin,M805_Santaquin,      0.11,      0.47,  14.0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,2832_000.7,EB,OB,      4.00,M805_Santaquin,M805_Santaquin,      0.08,      0.26,  18.5,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,2837_000.7,SB,OB,      4.00,M805_Santaquin,M805_Santaquin,      0.36,      1.30,  16.6,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,2980_000.0,WB,OB,      4.00,M805_Santaquin,M805_Santaquin,      0.09,      0.31,  17.4,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,3014_001.4,WB,OB,      4.00,M805_Santaquin,M805_Santaquin,      0.20,      0.70,  17.1,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0015_269.0,SB,IB,      4.00,M806_EglMtn,M806_EglMtn,      0.37,      0.59,  37.6,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0015_269.6,SB,IB,      4.00,M806_EglMtn,M806_EglMtn,      0.44,      0.70,  37.7,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0015_270.6,SB,IB,      4.00,M806_EglMtn,M806_EglMtn,      0.45,      0.67,  40.3,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0015_271.6,SB,IB,      4.00,M806_EglMtn,M806_EglMtn,      0.37,      0.55,  40.4,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0015_272.7,EB,IB,      4.00,M806_EglMtn,M806_EglMtn,      0.46,      0.76,  36.3,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0015_274.7,EB,IB,      4.00,M806_EglMtn,M806_EglMtn,      0.58,      0.86,  40.5,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0015_275.3,EB,IB,      4.00,M806_EglMtn,M806_EglMtn,      0.62,      0.92,  40.4,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0015_276.4,EB,IB,      4.00,M806_EglMtn,M806_EglMtn,      0.78,      1.16,  40.3,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0015_278.5,EB,IB,      4.00,M806_EglMtn,M806_EglMtn,      0.52,      0.86,  36.3,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0068_032.7,NB,IB,      4.00,M806_EglMtn,M806_EglMtn,      0.63,      2.25,  16.8,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0068_033.6,NB,IB,      4.00,M806_EglMtn,M806_EglMtn,      0.93,      2.47,  22.6,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0092_000.0,EB,IB,      4.00,M806_EglMtn,M806_EglMtn,      0.19,      0.74,  15.4,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0194_000.0,EB,IB,      4.00,M806_EglMtn,M806_EglMtn,      0.81,      1.85,  26.3,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0194_000.8,EB,IB,      4.00,M806_EglMtn,M806_EglMtn,      1.06,      2.76,  23.0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0265_000.4,EB,IB,      4.00,M806_EglMtn,M806_EglMtn,      0.11,      0.49,  13.5,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,2878_005.4,NB,IB,      4.00,M806_EglMtn,M806_EglMtn,      0.50,      2.24,  13.4,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,2881_009.7,EB,IB,      4.00,M806_EglMtn,M806_EglMtn,      0.65,      1.75,  22.3,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,2881_010.3,EB,IB,      4.00,M806_EglMtn,M806_EglMtn,      0.42,      1.19,  21.2,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,2881_010.8,EB,IB,      4.00,M806_EglMtn,M806_EglMtn,      1.11,      3.22,  20.7,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,2881_011.9,EB,IB,      4.00,M806_EglMtn,M806_EglMtn,      0.98,      2.34,  25.1,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,2937_000.9,EB,IB,      4.00,M806_EglMtn,M806_EglMtn,      0.64,      1.81,  21.2,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,2941_000.0,NB,IB,      4.00,M806_EglMtn,M806_EglMtn,      1.04,      3.82,  16.3,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,2980_000.0,EB,IB,      4.00,M806_EglMtn,M806_EglMtn,      0.09,      0.31,  17.4,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0015_279.6,EB,OB,      4.00,M806_EglMtn,M806_EglMtn,      0.35,      0.65,  32.3,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0015_282.2,EB,OB,      4.00,M806_EglMtn,M806_EglMtn,      0.52,      0.95,  32.8,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0015_283.3,SB,OB,      4.00,M806_EglMtn,M806_EglMtn,      0.97,      2.72,  21.4,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0068_031.0,NB,OB,      4.00,M806_EglMtn,M806_EglMtn,      0.51,      1.56,  19.6,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0068_031.5,NB,OB,      4.00,M806_EglMtn,M806_EglMtn,      0.23,      0.87,  15.9,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0068_031.7,NB,OB,      4.00,M806_EglMtn,M806_EglMtn,      1.01,      2.91,  20.8,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0068_032.7,NB,OB,      4.00,M806_EglMtn,M806_EglMtn,      0.21,      0.76,  16.6,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,2889_001.3,NB,OB,      4.00,M806_EglMtn,M806_EglMtn,      0.52,      1.95,  16.0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,2937_000.9,WB,OB,      4.00,M806_EglMtn,M806_EglMtn,      0.64,      1.81,  21.2,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0114_006.1,SB,IB,      4.00,M807_NoCnty,M807_NoCnty,      0.50,      1.80,  16.7,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0114_007.6,SB,IB,      4.00,M807_NoCnty,M807_NoCnty,      0.50,      1.80,  16.7,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0114_008.2,SB,IB,      4.00,M807_NoCnty,M807_NoCnty,      0.51,      1.82,  16.8,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0114_008.6,SB,IB,      4.00,M807_NoCnty,M807_NoCnty,      0.51,      1.36,  22.5,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0114_009.1,SB,IB,      4.00,M807_NoCnty,M807_NoCnty,      1.19,      3.21,  22.2,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0114_010.3,SB,IB,      4.00,M807_NoCnty,M807_NoCnty,      0.31,      1.11,  16.8,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0114_010.6,SB,IB,      4.00,M807_NoCnty,M807_NoCnty,      0.27,      0.95,  17.1,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,2878_005.9,NB,IB,      4.00,M807_NoCnty,M807_NoCnty,      0.14,      0.55,  15.3,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,2899_000.4,SB,IB,      4.00,M807_NoCnty,M807_NoCnty,      0.36,      1.45,  14.9,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,2899_000.8,SB,IB,      4.00,M807_NoCnty,M807_NoCnty,      0.45,      1.35,  20.0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,2899_001.2,SB,IB,      4.00,M807_NoCnty,M807_NoCnty,      0.52,      1.53,  20.4,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,2964_000.0,EB,IB,      4.00,M807_NoCnty,M807_NoCnty,      0.51,      1.81,  16.9,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,2974_000.0,EB,IB,      4.00,M807_NoCnty,M807_NoCnty,      0.36,      1.22,  17.7,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,2996_000.0,SB,IB,      4.00,M807_NoCnty,M807_NoCnty,      0.15,      0.79,  11.4,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,2996_000.1,SB,IB,      4.00,M807_NoCnty,M807_NoCnty,      0.18,      0.75,  14.4,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,3015_000.9,SB,IB,      4.00,M807_NoCnty,M807_NoCnty,      0.51,      2.64,  11.6,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0092_000.8,EB,OB,      4.00,M807_NoCnty,M807_NoCnty,      0.64,      2.25,  17.1,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0092_001.4,EB,OB,      4.00,M807_NoCnty,M807_NoCnty,      1.01,      3.19,  19.0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0092_002.4,EB,OB,      4.00,M807_NoCnty,M807_NoCnty,      1.02,      2.72,  22.5,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0092_003.4,EB,OB,      4.00,M807_NoCnty,M807_NoCnty,      0.48,      1.24,  23.2,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0092_003.9,EB,OB,      4.00,M807_NoCnty,M807_NoCnty,      1.03,      2.70,  22.9,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0092_004.9,EB,OB,      4.00,M807_NoCnty,M807_NoCnty,      0.89,      2.34,  22.8,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0092_005.8,EB,OB,      4.00,M807_NoCnty,M807_NoCnty,      0.62,      1.61,  23.1,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0129_004.5,SB,OB,      4.00,M807_NoCnty,M807_NoCnty,      1.32,      3.51,  22.6,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0129_005.8,SB,OB,      4.00,M807_NoCnty,M807_NoCnty,      0.37,      0.99,  22.4,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0129_006.1,SB,OB,      4.00,M807_NoCnty,M807_NoCnty,      1.14,      2.99,  22.9,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0176_000.0,WB,OB,      4.00,M807_NoCnty,M807_NoCnty,      0.35,      1.19,  17.6,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,2878_005.9,EB,OB,      4.00,M807_NoCnty,M807_NoCnty,      0.14,      0.53,  15.8,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,2894_000.9,EB,OB,      4.00,M807_NoCnty,M807_NoCnty,      0.53,      1.52,  20.9,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,2894_001.4,EB,OB,      4.00,M807_NoCnty,M807_NoCnty,      0.27,      0.78,  20.8,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,2894_001.7,EB,OB,      4.00,M807_NoCnty,M807_NoCnty,      0.24,      0.70,  20.6,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,2894_001.9,EB,OB,      4.00,M807_NoCnty,M807_NoCnty,      0.36,      1.01,  21.4,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,2899_001.7,SB,OB,      4.00,M807_NoCnty,M807_NoCnty,      0.68,      1.97,  20.7,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,2941_000.0,EB,OB,      4.00,M807_NoCnty,M807_NoCnty,      0.70,      2.57,  16.3,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,2980_000.0,WB,OB,      4.00,M807_NoCnty,M807_NoCnty,      0.36,      1.28,  16.9,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,2996_000.33,WB,OB,      4.00,M807_NoCnty,M807_NoCnty,      0.10,      0.32,  18.8,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0006_173.4,NB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.25,      0.69,  21.7,     30.00,     17.40,     17.40,         0,         0,         0,         0,         0
All,ok,drive,0006_173.7,NB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.27,      0.68,  23.8,     30.00,     17.60,     17.60,         0,         0,         0,         0,         0
All,ok,drive,0015_257.6,NB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.60,      0.97,  37.1,     30.00,     17.40,     17.40,         0,         0,         0,         0,         0
All,ok,drive,0015_258.8,NB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.68,      1.16,  35.2,     30.00,     17.40,     17.40,         0,         0,         0,         0,         0
All,ok,drive,0015_260.0,NB,IB,      4.00,M821_5YR2023,M821_5YR2023,      1.39,      2.65,  31.5,     30.00,     15.90,     15.90,         0,         0,         0,         0,         0
All,ok,drive,0015_261.8,NB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.65,      1.34,  29.1,     30.00,     15.90,     15.90,         0,         0,         0,         0,         0
All,ok,drive,0077_006.6,WB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.10,      0.27,  22.2,     30.00,      4.70,      1.00,         0,      0.10,         0,         0,      3.60
All,ok,drive,0156_000.0,NB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.18,      0.68,  15.9,     30.00,      3.00,      3.00,         0,         0,         0,         0,         0
All,ok,drive,0156_000.2,NB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.10,      0.42,  14.3,     30.00,      3.00,      3.00,         0,         0,         0,         0,         0
All,ok,drive,0178_000.0,EB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.44,      1.25,  21.1,     30.00,      4.00,      4.00,         0,         0,         0,         0,         0
All,ok,drive,0178_000.7,EB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.21,      0.58,  21.7,     30.00,      4.00,      4.00,         0,         0,         0,         0,         0
All,ok,drive,0178_001.0,EB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.31,      0.87,  21.4,     30.00,      4.00,      4.00,         0,         0,         0,         0,         0
All,ok,drive,0189_000.2,NB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.44,      1.76,  15.0,     30.00,     15.90,     15.90,         0,         0,         0,         0,         0
All,ok,drive,0189_000.6,NB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.49,      1.92,  15.3,     30.00,     14.50,     14.50,         0,         0,         0,         0,         0
All,ok,drive,0198_004.4,NB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.63,      1.75,  21.6,     30.00,      4.00,      4.00,         0,         0,         0,         0,         0
All,ok,drive,0198_005.0,NB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.26,      0.70,  22.3,     30.00,      4.00,      4.00,         0,         0,         0,         0,         0
All,ok,drive,0198_005.3,EB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.14,      0.41,  20.5,     30.00,      4.00,      4.00,         0,         0,         0,         0,         0
All,ok,drive,0198_005.4,EB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.47,      1.24,  22.7,     30.00,      3.90,      3.90,         0,         0,         0,         0,         0
All,ok,drive,0198_005.9,EB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.39,      1.04,  22.5,     30.00,      3.90,      3.90,         0,         0,         0,         0,         0
All,ok,drive,0198_006.3,EB,IB,      4.00,M821_5YR2023,M821_5YR2023,      1.32,      2.90,  27.3,     30.00,      3.70,      3.70,         0,         0,         0,         0,         0
All,ok,drive,0198_007.6,EB,IB,      4.00,M821_5YR2023,M821_5YR2023,      1.15,      2.26,  30.5,     30.00,      3.60,      3.60,         0,         0,         0,         0,         0
All,ok,drive,0198_008.7,EB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.13,      0.34,  22.9,     30.00,      3.50,      3.50,         0,         0,         0,         0,         0
All,ok,drive,0198_008.9,NB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.25,      0.67,  22.4,     30.00,      3.50,      3.50,         0,         0,         0,         0,         0
All,ok,drive,0198_009.1,NB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.41,      0.78,  31.5,     30.00,      3.50,      3.50,         0,         0,         0,         0,         0
All,ok,drive,0198_009.5,NB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.37,      0.70,  31.7,     30.00,      3.30,      3.30,         0,         0,         0,         0,         0
All,ok,drive,0198_009.9,NB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.61,      1.13,  32.4,     30.00,      3.30,      3.30,         0,         0,         0,         0,         0
All,ok,drive,0198_010.5,NB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.52,      0.94,  33.2,     30.00,      3.30,      3.30,         0,         0,         0,         0,         0
All,ok,drive,0198_011.0,NB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.53,      0.96,  33.1,     30.00,      3.30,      3.30,         0,         0,         0,         0,         0
All,ok,drive,0198_011.5,NB,IB,      4.00,M821_5YR2023,M821_5YR2023,      0.26,      0.73,  21.4,     30.00,      3.30,      3.30,         0,         0,         0,         0,         0
