Z,CO_TAZID,SUBAREAID,TOTHH,HHPOP,HHSIZE,TOTWRK,HHV0,HHV1,HHV2,HHV3,AUTOS,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,AGRI,MING,CONS,HBJ,AVGINCOME,ENROL_ELEM,ENROL_MIDL,ENROL_HIGH,CO_FIPS,CO_NAME,CITY_NAME,DISTLRG,DLRG_NAME,DISTMED,DMED_NAME,DISTSML,DSML_NAME
    309.00, 570156.00,      1.00,    227.00,    715.80,      3.15,    340.16,      5.90,     38.70,    105.20,     77.30,    519.40,    375.00,     20.00,    212.00,    143.00,    415.60,      2.70,     17.30,    208.30,      3.70,     18.80,     55.20,      1.20,     67.80,      7.50,         0,     24.60,      8.50,  77602.00,         0,         0,         0,     57.00,WEBER                          ,Marriott-Slaterville                                        ,      4.00,Weber County - North and West  ,     10.00,North Ogden                    ,     14.00,Marriott - Slaterville                       
    310.00, 570157.00,      1.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,    216.00,     43.50,    105.70,     66.80,    223.50,     36.00,      7.50,     12.30,     93.30,      2.00,     12.00,      0.20,     52.70,      1.00,         0,      6.50,         0,  80917.00,         0,         0,         0,     57.00,WEBER                          ,Marriott-Slaterville                                        ,      4.00,Weber County - North and West  ,      9.00,Plain City - Farr West - Marrio,     14.00,Marriott - Slaterville                       
    311.00, 570158.00,      1.00,     43.00,    118.50,      2.76,     59.51,      1.40,      9.20,     19.40,     13.10,     93.70,    853.00,    177.50,    226.80,    448.70,    889.90,     61.80,    115.70,    165.80,     61.00,     88.20,    156.70,     20.20,    183.70,      4.00,         0,     31.20,      1.70,  77602.00,         0,         0,    494.00,     57.00,WEBER                          ,Marriott-Slaterville                                        ,      5.00,Weber County - Ogden Area      ,     12.00,Ogden Core                     ,     14.00,Marriott - Slaterville                       
    312.00, 570159.00,      1.00,    445.20,   1318.70,      2.96,    568.04,     19.80,    104.20,    198.80,    122.30,    930.00,    416.70,         0,         0,    416.70,    466.60,         0,         0,         0,         0,         0,     37.20,    221.80,    157.70,      7.00,         0,     25.90,     17.00,  41462.00,         0,         0,         0,     57.00,WEBER                          ,Ogden                                                       ,      4.00,Weber County - North and West  ,     10.00,North Ogden                    ,     17.00,Ogden                                        
    313.00, 570160.00,      1.00,    735.20,   1939.50,      2.64,    874.49,     48.80,    238.00,    288.10,    160.30,   1375.40,     14.30,      2.80,         0,     11.50,     65.00,         0,      2.80,         0,         0,         0,      5.30,      5.50,      0.70,         0,         0,     23.00,     27.70,  43190.00,    548.00,         0,         0,     57.00,WEBER                          ,Ogden                                                       ,      4.00,Weber County - North and West  ,     10.00,North Ogden                    ,     17.00,Ogden                                        
    314.00, 570161.00,      1.00,    645.80,   1751.50,      2.71,    893.28,     19.50,    171.00,    282.80,    172.60,   1340.70,     13.30,      0.80,      2.20,     10.30,     58.50,      0.80,         0,         0,      2.20,      3.70,      0.80,      0.30,      5.50,      1.00,         0,     19.80,     24.40,  79834.00,         0,         0,         0,     57.00,WEBER                          ,Ogden                                                       ,      4.00,Weber County - North and West  ,     10.00,North Ogden                    ,     17.00,Ogden                                        
    315.00, 570162.00,      1.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,    480.50,         0,    386.50,     94.00,    494.90,         0,         0,      9.20,    377.30,      3.00,     56.70,         0,     34.30,         0,         0,     14.40,         0,  41462.00,         0,         0,         0,     57.00,WEBER                          ,Ogden                                                       ,      4.00,Weber County - North and West  ,     10.00,North Ogden                    ,     17.00,Ogden                                        
    316.00, 570163.00,      1.00,   1233.80,   3385.20,      2.74,   1506.07,     77.70,    395.20,    487.10,    273.80,   2327.80,    247.50,     13.50,      5.20,    228.80,    338.30,      3.50,     10.00,      2.80,      2.30,      1.00,     27.70,    119.80,     80.30,         0,         0,     44.60,     46.20,  43476.00,         0,         0,         0,     57.00,WEBER                          ,Ogden                                                       ,      4.00,Weber County - North and West  ,     10.00,North Ogden                    ,     17.00,Ogden                                        
    317.00, 570164.00,      1.00,    556.80,   1533.50,      2.75,    749.25,     19.60,    151.20,    242.90,    143.10,   1137.80,     13.20,      0.20,      0.20,     12.80,     52.50,         0,      0.20,         0,      0.20,         0,      0.20,      7.00,      5.70,         0,         0,     18.60,     20.70,  65873.00,         0,         0,         0,     57.00,WEBER                          ,Ogden                                                       ,      4.00,Weber County - North and West  ,     10.00,North Ogden                    ,     17.00,Ogden                                        
    318.00, 570165.00,      1.00,    116.00,    314.30,      2.71,    152.09,      4.30,     32.30,     51.20,     28.20,    233.30,         0,         0,         0,         0,      8.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      3.80,      4.20,  61741.00,         0,         0,         0,     57.00,WEBER                          ,Ogden                                                       ,      4.00,Weber County - North and West  ,     10.00,North Ogden                    ,     17.00,Ogden                                        
    319.00, 570166.00,      1.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,   2288.70,    119.80,   1363.20,    805.70,   2398.40,     92.70,     27.20,    873.00,    490.20,    248.30,    267.80,     23.80,    265.70,         0,         0,    109.70,         0,  41462.00,         0,         0,         0,     57.00,WEBER                          ,Ogden                                                       ,      4.00,Weber County - North and West  ,     10.00,North Ogden                    ,     17.00,Ogden                                        
    320.00, 570167.00,      1.00,    751.30,   2156.10,      2.87,   1036.32,     25.00,    193.70,    339.70,    192.90,   1548.30,     21.30,         0,         0,     21.30,     87.40,         0,         0,         0,         0,         0,     12.70,         0,      8.70,      1.80,         0,     35.90,     28.40,  66407.00,    376.00,         0,         0,     57.00,WEBER                          ,Ogden                                                       ,      4.00,Weber County - North and West  ,     10.00,North Ogden                    ,     17.00,Ogden                                        
    321.00, 570168.00,      1.00,    558.30,   1633.80,      2.93,    788.80,     17.00,    117.00,    259.90,    164.40,   1212.20,     30.80,         0,      0.80,     30.00,     75.20,         0,         0,         0,      0.80,      0.20,     27.80,         0,      2.00,      1.00,         0,     22.50,     20.90,  71102.00,         0,         0,         0,     57.00,WEBER                          ,Ogden                                                       ,      4.00,Weber County - North and West  ,     10.00,North Ogden                    ,     17.00,Ogden                                        
    322.00, 570169.00,      1.00,    338.30,    938.20,      2.77,    399.58,     27.20,    115.30,    129.40,     66.40,    606.60,    273.00,    117.80,     11.50,    143.70,    311.50,    106.70,     11.20,         0,     11.50,     12.80,     28.80,      3.30,     98.70,         0,         0,     26.00,     12.50,  34275.00,         0,         0,         0,     57.00,WEBER                          ,Ogden                                                       ,      4.00,Weber County - North and West  ,     10.00,North Ogden                    ,     17.00,Ogden                                        
    323.00, 570170.00,      1.00,    377.80,    858.80,      2.27,    381.30,     40.00,    153.40,    124.60,     59.80,    611.60,    294.20,     82.80,     46.20,    165.20,    328.70,     79.50,      3.30,      1.00,     45.20,      8.20,     39.20,      5.00,    112.80,         0,         0,     20.50,     14.00,  32841.00,         0,         0,         0,     57.00,WEBER                          ,Ogden                                                       ,      4.00,Weber County - North and West  ,     10.00,North Ogden                    ,     17.00,Ogden                                        
    324.00, 570171.00,      1.00,    666.50,   1652.40,      2.48,    715.30,     58.10,    252.10,    237.80,    118.50,   1142.20,    771.30,    155.50,     13.30,    602.50,    847.00,    154.80,      0.70,     13.00,      0.30,      1.70,    474.80,      7.70,    118.30,      1.20,         0,     49.70,     24.90,  32841.00,         0,         0,         0,     57.00,WEBER                          ,Ogden                                                       ,      4.00,Weber County - North and West  ,     10.00,North Ogden                    ,     17.00,Ogden                                        
    325.00, 570172.00,      1.00,    510.50,   1467.20,      2.87,    681.66,     20.40,    135.00,    224.70,    130.40,   1040.90,         0,         0,         0,         0,     58.70,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     39.30,     19.40,  57133.00,         0,         0,         0,     57.00,WEBER                          ,Ogden                                                       ,      4.00,Weber County - North and West  ,     10.00,North Ogden                    ,     17.00,Ogden                                        
    326.00, 570173.00,      1.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,   4483.30,    756.80,   1201.70,   2524.80,   4620.90,    755.20,      1.70,   1025.20,    176.50,    250.80,    585.70,     31.00,   1657.30,      3.00,         0,    134.60,         0,  41462.00,         0,         0,     13.00,     57.00,WEBER                          ,Ogden                                                       ,      4.00,Weber County - North and West  ,     10.00,North Ogden                    ,     17.00,Ogden                                        
    327.00, 570174.00,      1.00,    655.20,   1882.80,      2.87,    909.75,     21.90,    151.90,    290.70,    190.50,   1400.20,    104.70,      0.50,     38.50,     65.70,    161.80,         0,      0.50,      3.50,     35.00,      2.80,     46.70,      4.30,     11.80,      1.50,         0,     31.10,     24.50,  71102.00,    693.00,         0,         0,     57.00,WEBER                          ,Ogden                                                       ,      4.00,Weber County - North and West  ,     10.00,North Ogden                    ,     17.00,Ogden                                        
    328.00, 570175.00,      1.00,    380.00,   1106.50,      2.91,    470.10,     29.50,    123.30,    149.60,     77.60,    694.20,    547.50,    140.00,      9.80,    397.70,    596.00,     58.50,     81.50,      2.30,      7.50,     64.70,     22.20,     29.20,    281.70,         0,         0,     34.20,     14.30,  34275.00,         0,         0,         0,     57.00,WEBER                          ,Ogden                                                       ,      4.00,Weber County - North and West  ,     10.00,North Ogden                    ,     17.00,Ogden                                        
    329.00, 570176.00,      1.00,    842.30,   1974.70,      2.34,    935.96,     63.30,    309.90,    306.10,    162.90,   1492.20,    314.20,    103.00,      4.00,    207.20,    390.30,     96.70,      6.30,      3.50,      0.50,     17.50,    101.50,      5.30,     82.80,         0,         0,     44.40,     31.70,  46053.00,    462.00,    839.00,         0,     57.00,WEBER                          ,Ogden                                                       ,      4.00,Weber County - North and West  ,     10.00,North Ogden                    ,     17.00,Ogden                                        
    330.00, 570177.00,      1.00,    473.20,   1337.00,      2.83,    621.71,     20.60,    129.60,    205.80,    117.30,    951.70,    186.80,     40.70,     17.80,    128.30,    226.00,     40.50,      0.20,      9.20,      8.70,     10.80,     71.00,      6.80,     39.70,         0,         0,     21.50,     17.70,  55023.00,    392.00,         0,         0,     57.00,WEBER                          ,Ogden                                                       ,      4.00,Weber County - North and West  ,     10.00,North Ogden                    ,     17.00,Ogden                                        
    331.00, 570178.00,      1.00,    336.70,    853.80,      2.54,    429.83,     14.00,    101.30,    139.50,     81.80,    666.70,    277.50,         0,         0,    277.50,    310.30,         0,         0,         0,         0,      0.50,    267.50,      5.00,      4.50,         0,         0,     20.40,     12.30,  67626.00,    435.00,         0,         0,     57.00,WEBER                          ,Ogden                                                       ,      4.00,Weber County - North and West  ,     10.00,North Ogden                    ,     17.00,Ogden                                        
    332.00, 570179.00,      1.00,    375.70,    955.90,      2.54,    451.11,     18.20,    114.00,    159.70,     83.90,    726.90,    120.80,      3.20,     12.00,    105.70,    153.40,      0.80,      2.30,      8.80,      3.20,     13.50,     22.80,      5.70,     63.70,         0,         0,     18.20,     14.30,  47967.00,         0,         0,         0,     57.00,WEBER                          ,Ogden                                                       ,      4.00,Weber County - North and West  ,     10.00,North Ogden                    ,     17.00,Ogden                                        
    333.00, 570180.00,      1.00,    587.70,   1740.70,      2.96,    831.30,     20.20,    139.10,    262.80,    165.70,   1244.60,   1066.80,    228.50,    202.70,    635.70,   1143.20,    184.30,     44.20,    183.30,     19.30,     20.00,    175.20,      5.20,    435.30,         0,         0,     54.00,     22.40,  71102.00,         0,         0,         0,     57.00,WEBER                          ,Ogden                                                       ,      4.00,Weber County - North and West  ,     10.00,North Ogden                    ,     17.00,Ogden                                        
    334.00, 570181.00,      1.00,    344.70,    925.40,      2.69,    396.67,     32.70,    116.20,    128.00,     68.00,    610.00,   1212.50,    555.70,     10.00,    646.80,   1278.60,    255.30,    300.30,      5.80,      4.20,      7.50,     35.70,     48.50,    555.20,         0,         0,     53.10,     13.00,  31607.00,         0,         0,         0,     57.00,WEBER                          ,Ogden                                                       ,      4.00,Weber County - North and West  ,     10.00,North Ogden                    ,     17.00,Ogden                                        
    335.00, 570182.00,      1.00,    499.50,   1197.30,      2.40,    576.47,     41.00,    178.90,    179.10,    100.50,    888.80,    849.20,    368.50,      6.70,    474.00,    910.20,     35.50,    333.00,      6.70,         0,      4.30,     94.50,     42.70,    332.50,         0,         0,     42.20,     18.90,  50524.00,         0,         0,         0,     57.00,WEBER                          ,Ogden                                                       ,      4.00,Weber County - North and West  ,     10.00,North Ogden                    ,     17.00,Ogden                                        
    336.00, 570183.00,      1.00,    275.70,    666.40,      2.42,    301.35,     20.40,    101.00,    101.60,     52.80,    488.80,    203.00,      6.70,      0.70,    195.70,    229.10,      5.20,      1.50,      0.30,      0.30,      0.80,    132.20,     47.30,     15.30,         0,         0,     15.50,     10.50,  39176.00,         0,         0,         0,     57.00,WEBER                          ,Ogden                                                       ,      4.00,Weber County - North and West  ,     10.00,North Ogden                    ,     17.00,Ogden                                        
    337.00, 570184.00,      1.00,    360.50,    915.00,      2.54,    452.46,     16.10,    111.10,    149.40,     83.80,    703.40,    120.70,      1.80,         0,    118.80,    150.80,      1.50,      0.30,         0,         0,         0,     61.80,     53.00,      4.00,         0,         0,     16.60,     13.50,  62358.00,         0,         0,   1223.00,     57.00,WEBER                          ,Ogden                                                       ,      4.00,Weber County - North and West  ,     10.00,North Ogden                    ,     17.00,Ogden                                        
    338.00, 570185.00,      1.00,    544.80,   1379.80,      2.53,    693.41,     20.80,    153.60,    235.50,    134.90,   1096.70,      6.20,         0,         0,      6.20,     48.70,         0,         0,         0,         0,         0,         0,      1.00,      5.20,         0,         0,     22.20,     20.40,  67311.00,         0,         0,         0,     57.00,WEBER                          ,Ogden                                                       ,      4.00,Weber County - North and West  ,     10.00,North Ogden                    ,     17.00,Ogden                                        
    339.00, 570186.00,      1.00,      2.80,      9.30,      3.29,      4.38,      0.10,      0.50,      1.40,      0.90,      6.50,    163.70,      6.70,     47.80,    109.20,    168.70,      6.50,      0.20,     46.70,      1.20,      0.30,     88.30,         0,     20.50,         0,         0,      5.00,         0,  77602.00,         0,         0,         0,     57.00,WEBER                          ,Ogden                                                       ,      5.00,Weber County - Ogden Area      ,     12.00,Ogden Core                     ,     17.00,Ogden                                        
    340.00, 570187.00,      1.00,     35.30,     89.20,      2.52,     37.40,      2.80,     11.80,     13.50,      7.30,     64.20,   3040.00,    401.70,   2031.70,    606.70,   3136.80,    271.30,    130.30,   1949.50,     82.20,     18.80,    193.00,     58.20,    336.70,         0,         0,     95.50,      1.30,  28702.00,         0,         0,         0,     57.00,WEBER                          ,Ogden                                                       ,      5.00,Weber County - Ogden Area      ,     12.00,Ogden Core                     ,     17.00,Ogden                                        
    341.00, 570188.00,      1.00,     91.00,    237.20,      2.61,     98.13,      9.00,     32.00,     32.60,     17.40,    158.20,    554.50,    202.00,     14.00,    338.50,    578.10,    142.20,     59.80,     10.20,      3.80,     79.00,    115.00,     23.80,    120.70,         0,         0,     20.20,      3.30,  28702.00,    736.00,    324.00,         0,     57.00,WEBER                          ,Ogden                                                       ,      5.00,Weber County - Ogden Area      ,     12.00,Ogden Core                     ,     17.00,Ogden                                        
    342.00, 570189.00,      1.00,    239.80,    661.60,      2.76,    287.13,     20.90,     82.20,     87.90,     48.80,    428.80,     77.70,     73.50,         0,      4.20,     96.40,      1.00,     72.50,         0,         0,      0.20,         0,         0,      4.00,         0,         0,      9.70,      9.00,  38613.00,         0,         0,         0,     57.00,WEBER                          ,Ogden                                                       ,      5.00,Weber County - Ogden Area      ,     12.00,Ogden Core                     ,     17.00,Ogden                                        
    343.00, 570190.00,      1.00,    158.30,    408.40,      2.58,    180.27,     15.50,     58.30,     54.60,     29.90,    272.10,    298.30,    158.50,      2.20,    137.70,    319.70,     39.30,    119.20,      2.20,         0,     20.50,     10.50,      5.20,    101.50,         0,         0,     15.40,      6.00,  37980.00,         0,         0,         0,     57.00,WEBER                          ,Ogden                                                       ,      5.00,Weber County - Ogden Area      ,     12.00,Ogden Core                     ,     17.00,Ogden                                        
    344.00, 570191.00,      1.00,    388.30,    920.90,      2.37,    403.86,     43.20,    153.10,    125.20,     66.80,    637.30,    426.20,    191.80,     13.20,    221.20,    466.30,     88.20,    103.70,     13.20,         0,      7.50,     43.20,      4.70,    165.80,         0,         0,     25.60,     14.50,  33182.00,         0,         0,         0,     57.00,WEBER                          ,Ogden                                                       ,      5.00,Weber County - Ogden Area      ,     12.00,Ogden Core                     ,     17.00,Ogden                                        
    345.00, 570192.00,      1.00,    256.80,    613.70,      2.39,    309.48,     15.40,     86.50,    100.50,     54.40,    478.00,     67.50,      0.50,         0,     67.00,     88.20,         0,      0.50,         0,         0,         0,      0.20,     65.80,      1.00,         0,         0,     10.90,      9.80,  63799.00,         0,         0,         0,     57.00,WEBER                          ,Ogden                                                       ,      5.00,Weber County - Ogden Area      ,     12.00,Ogden Core                     ,     17.00,Ogden                                        
    346.00, 570193.00,      1.00,    434.00,   1048.20,      2.42,    487.63,     25.60,    146.80,    172.30,     89.30,    803.90,    192.20,     28.30,      1.00,    162.80,    228.80,      1.70,     26.70,      0.70,      0.30,      3.30,    107.70,     39.80,     12.00,         0,         0,     20.30,     16.40,  44259.00,         0,    716.00,         0,     57.00,WEBER                          ,Ogden                                                       ,      5.00,Weber County - Ogden Area      ,     12.00,Ogden Core                     ,     17.00,Ogden                                        
    347.00, 570194.00,      1.00,    721.00,   1675.30,      2.32,    792.87,     44.30,    242.50,    285.30,    148.90,   1334.10,    346.20,    218.70,      2.20,    125.30,    407.70,    218.70,         0,      0.20,      2.00,      0.30,     24.00,      0.20,    100.80,         0,         0,     34.50,     27.00,  44259.00,         0,         0,         0,     57.00,WEBER                          ,Ogden                                                       ,      5.00,Weber County - Ogden Area      ,     12.00,Ogden Core                     ,     17.00,Ogden                                        
    348.00, 570195.00,      1.00,    223.00,    478.70,      2.15,    257.00,     10.10,     76.30,     88.20,     48.40,    422.30,    323.30,    127.30,      1.00,    195.00,    348.60,     22.30,    105.00,      0.50,      0.50,      0.30,     36.50,      6.70,    151.50,         0,         0,     16.90,      8.30,  69985.00,         0,         0,         0,     57.00,WEBER                          ,Ogden                                                       ,      5.00,Weber County - Ogden Area      ,     12.00,Ogden Core                     ,     17.00,Ogden                                        
    349.00, 570196.00,      1.00,    183.50,    458.80,      2.50,    232.27,      7.40,     52.40,     78.20,     45.60,    368.30,         0,         0,         0,         0,     17.90,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     11.00,      6.80,  67576.00,         0,         0,         0,     57.00,WEBER                          ,Ogden                                                       ,      4.00,Weber County - North and West  ,     10.00,North Ogden                    ,     17.00,Ogden                                        
    350.00, 570197.00,      1.00,    243.70,    616.30,      2.53,    283.18,     13.50,     75.10,    101.00,     54.10,    466.20,     45.80,      2.70,         0,     43.20,     63.50,      2.70,         0,         0,         0,         0,      0.20,      0.20,     42.80,         0,         0,      8.70,      9.00,  44259.00,         0,         0,         0,     57.00,WEBER                          ,Ogden                                                       ,      5.00,Weber County - Ogden Area      ,     12.00,Ogden Core                     ,     17.00,Ogden                                        
    351.00, 570198.00,      1.00,      4.00,     10.10,      2.52,      5.24,      0.10,      0.90,      1.80,      1.20,      8.50,     66.70,      0.80,     51.50,     14.30,     68.80,      0.20,      0.70,     21.80,     29.70,      1.20,      2.80,         0,     10.30,         0,         0,      2.10,         0,  77602.00,         0,         0,         0,     57.00,WEBER                          ,Ogden                                                       ,      5.00,Weber County - Ogden Area      ,     12.00,Ogden Core                     ,     17.00,Ogden                                        
    352.00, 570199.00,      1.00,     42.50,    104.90,      2.47,     44.20,      3.60,     14.00,     16.00,      8.80,     76.90,    196.30,      4.30,    179.30,     12.70,    205.80,      4.30,         0,      6.50,    172.80,         0,      3.70,         0,      9.00,         0,         0,      7.80,      1.70,  28702.00,         0,         0,         0,     57.00,WEBER                          ,Ogden                                                       ,      5.00,Weber County - Ogden Area      ,     12.00,Ogden Core                     ,     17.00,Ogden                                        
    353.00, 570200.00,      1.00,     53.70,    128.50,      2.39,     55.88,      5.60,     19.10,     18.70,     10.40,     92.70,    774.70,    469.00,      7.70,    298.00,    801.50,    466.50,      2.50,      2.50,      5.20,      4.50,     99.00,      1.30,    193.20,         0,         0,     25.00,      1.80,  31804.00,         0,         0,         0,     57.00,WEBER                          ,Ogden                                                       ,      5.00,Weber County - Ogden Area      ,     12.00,Ogden Core                     ,     17.00,Ogden                                        
    354.00, 570201.00,      1.00,      5.70,     14.50,      2.55,      6.26,      0.60,      2.20,      2.00,      1.00,      9.80,    156.50,     28.30,      7.30,    120.80,    161.50,     27.70,      0.70,      0.20,      7.20,     15.30,     19.20,      0.20,     86.20,         0,         0,      4.90,      0.20,  31804.00,         0,         0,         0,     57.00,WEBER                          ,Ogden                                                       ,      5.00,Weber County - Ogden Area      ,     12.00,Ogden Core                     ,     17.00,Ogden                                        
    355.00, 570202.00,      1.00,     25.50,     60.60,      2.38,     29.06,      2.20,      8.90,      9.10,      5.40,     45.80,     81.30,     32.70,     30.30,     18.30,     85.50,     32.50,      0.20,     10.70,     19.70,         0,      8.70,         0,      9.70,         0,         0,      3.20,      1.00,  47780.00,         0,         0,         0,     57.00,WEBER                          ,Ogden                                                       ,      5.00,Weber County - Ogden Area      ,     12.00,Ogden Core                     ,     17.00,Ogden                                        
    356.00, 570203.00,      1.00,    278.20,    532.10,      1.91,    241.70,     34.80,    133.80,     76.50,     33.10,    402.60,     78.70,     21.50,      0.20,     57.00,     99.70,     11.20,     10.30,      0.20,         0,      7.70,      9.20,         0,     40.20,         0,         0,     10.70,     10.30,  31804.00,         0,         0,         0,     57.00,WEBER                          ,Ogden                                                       ,      5.00,Weber County - Ogden Area      ,     12.00,Ogden Core                     ,     17.00,Ogden                                        
    357.00, 570204.00,      1.00,     51.50,    145.00,      2.81,     65.39,      3.90,     16.90,     19.30,     11.40,     95.50,      5.30,      0.50,      2.00,      2.80,      9.00,      0.20,      0.30,         0,      2.00,         0,         0,         0,      2.80,         0,         0,      1.70,      2.00,  47780.00,         0,         0,         0,     57.00,WEBER                          ,Ogden                                                       ,      5.00,Weber County - Ogden Area      ,     12.00,Ogden Core                     ,     17.00,Ogden                                        
    358.00, 570205.00,      1.00,     77.00,    147.90,      1.92,     66.54,     10.30,     38.20,     19.80,      8.60,    108.00,    172.20,    130.00,         0,     42.20,    182.60,     20.50,    109.50,         0,         0,      2.70,      5.70,         0,     33.80,         0,         0,      7.50,      3.00,  31804.00,         0,         0,         0,     57.00,WEBER                          ,Ogden                                                       ,      5.00,Weber County - Ogden Area      ,     12.00,Ogden Core                     ,     17.00,Ogden                                        
    359.00, 570206.00,      1.00,     56.20,    147.60,      2.63,     68.33,      5.00,     19.80,     19.60,     11.90,    100.60,    121.20,     36.00,      0.20,     85.00,    130.00,     15.70,     20.30,      0.20,         0,      1.70,      1.50,         0,     81.80,         0,         0,      6.80,      2.00,  47780.00,         0,         0,         0,     57.00,WEBER                          ,Ogden                                                       ,      5.00,Weber County - Ogden Area      ,     12.00,Ogden Core                     ,     17.00,Ogden                                        
    360.00, 570207.00,      1.00,    388.00,    814.50,      2.10,    361.47,     44.20,    169.10,    118.80,     56.00,    602.90,    296.30,     48.20,         0,    248.20,    332.30,      1.80,     46.30,         0,         0,     14.50,      1.30,      0.20,    232.20,         0,         0,     21.30,     14.70,  30412.00,         0,         0,         0,     57.00,WEBER                          ,Ogden                                                       ,      5.00,Weber County - Ogden Area      ,     12.00,Ogden Core                     ,     17.00,Ogden                                        
    361.00, 570208.00,      1.00,    175.50,    402.70,      2.29,    199.30,      9.80,     60.80,     67.80,     37.10,    326.30,    297.80,         0,         0,    297.80,    318.70,         0,         0,         0,         0,      1.50,    291.30,      4.80,      0.20,         0,         0,     14.40,      6.50,  53605.00,         0,         0,         0,     57.00,WEBER                          ,Ogden                                                       ,      5.00,Weber County - Ogden Area      ,     12.00,Ogden Core                     ,     17.00,Ogden                                        
    362.00, 570209.00,      1.00,    342.80,    817.70,      2.39,    423.94,     15.50,    108.40,    138.30,     80.60,    667.00,    456.00,    168.80,      2.80,    284.30,    495.20,    123.80,     45.00,      1.50,      1.30,     98.30,     93.30,      0.70,     92.00,         0,         0,     26.10,     13.00,  69985.00,    354.00,         0,         0,     57.00,WEBER                          ,Ogden                                                       ,      5.00,Weber County - Ogden Area      ,     12.00,Ogden Core                     ,     17.00,Ogden                                        
    363.00, 570210.00,      1.00,    261.00,    601.70,      2.31,    304.00,     12.30,     81.50,    107.70,     59.40,    504.80,         0,         0,         0,         0,     18.70,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      8.80,      9.80,  57928.00,         0,         0,         0,     57.00,WEBER                          ,Ogden                                                       ,      5.00,Weber County - Ogden Area      ,     12.00,Ogden Core                     ,     17.00,Ogden                                        
    364.00, 570211.00,      1.00,      2.00,      6.30,      3.17,      2.86,      0.10,      0.40,      0.90,      0.60,      4.40,    570.50,     66.00,    381.30,    123.20,    587.70,     14.30,     51.70,    102.70,    278.70,      4.80,     53.80,     19.70,     44.80,         0,         0,     17.20,         0,  60702.00,         0,         0,         0,     57.00,WEBER                          ,Ogden                                                       ,      4.00,Weber County - North and West  ,     11.00,Hooper - Roy - West Haven      ,     17.00,Ogden                                        
    365.00, 570212.00,      1.00,      1.00,      1.00,      1.00,      2.16,      0.30,      1.50,      0.90,      0.30,      4.40,    406.30,      0.30,    233.80,    172.20,    419.60,         0,      0.30,     13.80,    220.00,      5.50,     76.30,      0.20,     90.20,      1.00,         0,     12.30,         0,  49643.00,         0,         0,         0,     57.00,WEBER                          ,Ogden                                                       ,      5.00,Weber County - Ogden Area      ,     12.00,Ogden Core                     ,     17.00,Ogden                                        
    366.00, 570213.00,      1.00,     70.20,    183.30,      2.61,     85.32,      4.20,     19.20,     28.60,     18.20,    140.10,   1170.50,      0.50,    370.00,    800.00,   1212.40,         0,      0.50,    215.70,    154.30,      4.20,     27.00,      0.50,    768.30,         0,         0,     39.10,      2.80,  49643.00,         0,         0,         0,     57.00,WEBER                          ,Ogden                                                       ,      5.00,Weber County - Ogden Area      ,     12.00,Ogden Core                     ,     17.00,Ogden                                        
    367.00, 570214.00,      1.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,     93.30,      6.70,     23.50,     63.20,     96.10,      6.20,      0.50,     18.30,      5.20,      1.80,      9.20,      0.30,     51.80,         0,         0,      2.80,         0,  31804.00,         0,         0,         0,     57.00,WEBER                          ,Ogden                                                       ,      5.00,Weber County - Ogden Area      ,     12.00,Ogden Core                     ,     17.00,Ogden                                        
    368.00, 570215.00,      1.00,    110.50,    243.10,      2.20,    107.46,     14.40,     42.50,     34.50,     19.20,    178.60,    143.20,     27.20,     12.20,    103.80,    179.30,     21.00,      6.20,      0.50,     11.70,     11.30,      1.20,      0.30,     91.00,         0,         0,     32.00,      4.20,  31804.00,         0,         0,         0,     57.00,WEBER                          ,Ogden                                                       ,      5.00,Weber County - Ogden Area      ,     12.00,Ogden Core                     ,     17.00,Ogden                                        
    369.00, 570216.00,      1.00,      0.70,      1.70,      2.52,      0.85,      0.10,      0.30,      0.30,      0.10,      1.30,   1561.00,     68.20,     39.50,   1453.30,   1607.90,      0.80,     67.30,     20.80,     18.70,    197.20,     46.50,     25.80,   1183.80,         0,         0,     46.90,         0,  31804.00,         0,         0,         0,     57.00,WEBER                          ,Ogden                                                       ,      5.00,Weber County - Ogden Area      ,     12.00,Ogden Core                     ,     17.00,Ogden                                        
    370.00, 570217.00,      1.00,     14.00,     21.90,      1.57,      9.08,      1.70,      5.80,      3.20,      1.20,     16.40,    402.00,     24.30,     46.20,    331.50,    415.70,      6.20,     18.20,         0,     46.20,     28.00,     22.00,         0,    281.50,         0,         0,     13.00,      0.70,  31804.00,         0,         0,         0,     57.00,WEBER                          ,Ogden                                                       ,      5.00,Weber County - Ogden Area      ,     12.00,Ogden Core                     ,     17.00,Ogden                                        
