TAZID,CO_TAZID,DevAcres,HH,Job,JobByAuto,HHByAuto,JobByAuto_wtByHH,HHByAuto_wtByJob,CompJobHHByAuto,JobByTran,HHByTran,JobByTran_wtByHH,HHByTran_wtByJob,CompJobHHByTran,JobByAuto_FF,HHByAuto_FF,JobByAuto_wtByHH_FF,HHByAuto_wtByJob_FF,CompJobHHByAuto_FF,JobByAuto_SL,HHByAuto_SL,JobByAuto_wtByHH_SL,HHByAuto_wtByJob_SL,CompJobHHByAuto_SL
       872,    110291,161.312978,     292.2,    1593.3,    416373,    233419, 121664199, 371906849,    276374,      7217,      3673,   2108704,   5852765,      4505,    571655,    300814, 167037665, 479286991,    364404,    773091,    402252, 225897131, 640907498,    489320
       873,    110292, 26.234221,     328.7,      73.3,    412586,    232758, 135616934,  17061128,    391436,     10358,      4830,   3404809,    354041,      9708,    565850,    299434, 185995008,  21948508,    534516,    763568,    399915, 250984887,  29313785,    720798
       874,    110293,211.501483,    1164.3,     214.5,    400965,    224807, 466843880,  48221203,    383491,         0,         0,         0,         0,         0,    563071,    291856, 655583504,  62603186,    536168,    794356,    409561, 924868174,  87850831,    756186
       875,    110294,663.476578,         0,         0,    383856,    209062,         0,         0,         0,         0,         0,         0,         0,         0,    506508,    258929,         0,         0,         0,    783096,    401013,         0,         0,         0
       876,    110295,435.236690,    1476.8,    3899.0,    424505,    234396, 626909647, 913911377,    308137,         0,         0,         0,         0,         0,    592627,    303605, 875191686,1183754416,    415713,    838937,    428333,1238941723,1670070744,    587601
       877,    110296,222.177764,         0,    1985.5,    391937,    219656,         0, 436127531,    219656,         0,         0,         0,         0,         0,    546654,    283926,         0, 563735207,    283926,    777225,    399639,         0, 793483400,    399639
       878,    110297,137.947402,         0,    1288.5,    382159,    217131,         0, 279772847,    217131,         0,         0,         0,         0,         0,    547950,    286914,         0, 369688290,    286914,    789349,    406546,         0, 523834185,    406546
       879,    110298,187.577643,     142.2,    1064.2,    422834,    235260,  60127025, 250363839,    269532,         0,         0,         0,         0,         0,    594590,    311060,  84550653, 331030294,    362864,    829881,    427603, 118009087, 455054920,    501103
       880,    110299,130.982325,     487.3,    1006.5,    415790,    232246, 202614440, 233755311,    314385,      7687,      3714,   3745670,   3737797,      5492,    591809,    309978, 288388727, 311992540,    436102,    820141,    423666, 399654885, 426419442,    601095
       881,    110300,190.953345,         0,    2262.2,    416727,    230359,         0, 521118115,    230359,         0,         0,         0,         0,         0,    583303,    299038,         0, 676483277,    299038,    804223,    412138,         0, 932338429,    412138
       882,    110301,166.242012,         0,    1071.0,    391393,    218209,         0, 233701322,    218209,         0,         0,         0,         0,         0,    568870,    292447,         0, 313210229,    292447,    795038,    408798,         0, 437822147,    408798
       883,    110302,150.851544,     737.3,     179.3,    398000,    224296, 293445328,  40216330,    375956,      8805,      3576,   6491758,    641238,      8141,    607120,    313551, 447629808,  56219724,    569864,    802979,    413688, 592036373,  74174227,    753575
       884,    110303,109.489844,     767.7,     148.8,    399137,    225882, 306417802,  33611216,    381149,      8755,      3658,   6721085,    544318,      8226,    626349,    323673, 480847776,  48162512,    594924,    862492,    442581, 662134817,  65856084,    818895
       885,    110304, 73.033322,     255.3,     184.2,    396728,    223849, 101284561,  41232904,    344637,      7607,      3608,   1942072,    664656,      6402,    598058,    311185, 152684304,  57320320,    511620,    806051,    415949, 205784739,  76617782,    688509
       886,    110305,179.460422,     426.3,         0,    393770,    222603, 167863940,         0,    393770,      5774,      2556,   2461245,         0,      5774,    626624,    323123, 267129992,         0,    626624,    862424,    442812, 367651223,         0,    862424
       887,    110306,186.557716,     352.3,       8.0,    361969,    206707, 127521844,   1653656,    359890,      3042,      1351,   1071830,     10806,      3020,    583579,    302854, 205595042,   2422828,    579820,    857857,    439437, 302222966,   3515497,    852254
       888,    110307,168.532023,         0,     467.3,    458962,    249502,         0, 116592194,    249502,         0,         0,         0,         0,         0,    606067,    309496,         0, 144627556,    309496,    882713,    449600,         0, 210098053,    449600
       889,    110308,153.342685,         0,     334.5,    484650,    264458,         0,  88461071,    264458,         0,         0,         0,         0,         0,    657246,    334979,         0, 112050524,    334979,    898089,    458735,         0, 153446698,    458735
       890,    110309,334.849171,         0,     809.8,    476241,    261254,         0, 211563252,    261254,         0,         0,         0,         0,         0,    646675,    330907,         0, 267968808,    330907,    893080,    456486,         0, 369662407,    456486
       891,    110310, 78.223389,     730.8,     476.0,    464472,    257089, 339436309, 122374130,    406359,     10178,      3730,   7437755,   1775545,      8371,    714200,    365098, 521937358, 173786573,    616374,    917803,    473348, 670730110, 225313515,    793257
       892,    110311,325.205586,     780.7,     102.3,    412140,    229695, 321757924,  23497795,    398889,      5554,      2186,   4336017,    223677,      5309,    649955,    332766, 507420116,  34041947,    626917,    896577,    459837, 699957795,  47041332,    864855
       893,    110312,664.037850,         0,     694.7,    481298,    260334,         0, 180853792,    260334,         0,         0,         0,         0,         0,    634184,    322199,         0, 223831857,    322199,    922211,    467252,         0, 324599850,    467252
       894,    110313,281.401042,     909.7,      92.8,    524750,    285170, 477364979,  26463741,    510981,     18747,      6323,  17054188,    586767,     18033,    712620,    363328, 648270456,  33716839,    692546,    944585,    483511, 859288950,  44869797,    918087
       895,    110314,273.073704,     335.8,      78.8,    376225,    209578, 126336203,  16514726,    355726,      7051,      2220,   2367696,    174918,      6457,    604542,    309599, 203005143,  24396434,    568262,    919929,    465665, 308912275,  36694411,    864051
       896,    110315,555.644365,     360.0,      65.7,    322233,    183321, 116003815,  12044188,    308570,         0,         0,         0,         0,         0,    509207,    263828, 183314647,  17333486,    485073,    868988,    436795, 312835511,  28697447,    826480
       897,    110316,120.767243,         0,      11.3,    513280,    276745,         0,   3127222,    276745,         0,         0,         0,         0,         0,    672929,    341661,         0,   3860769,    341661,    911652,    464450,         0,   5248280,    464450
       898,    110317,2794.23331,         0,         0,     99456,     72936,         0,         0,         0,         0,         0,         0,         0,         0,    139777,     93701,         0,         0,         0,    256474,    134721,         0,         0,         0
       899,    110318,17510.0405,         0,         0,    137221,     95420,         0,         0,         0,         0,         0,         0,         0,         0,    185328,    118504,         0,         0,         0,    503924,    269125,         0,         0,         0
       900,    110319,21909.8670,         0,       5.0,     47305,     32118,         0,    160591,     32118,         0,         0,         0,         0,         0,     63031,     39674,         0,    198368,     39674,    335458,    171473,         0,    857365,    171473
       901,    110320,2113.09253,         0,         0,    311673,    184750,         0,         0,         0,         0,         0,         0,         0,         0,    432641,    238222,         0,         0,         0,    659433,    358122,         0,         0,         0
       902,    110321,1785.25623,         0,         0,    347097,    200285,         0,         0,         0,         0,         0,         0,         0,         0,    503852,    266404,         0,         0,         0,    748143,    394731,         0,         0,         0
       903,    110322,1910.29537,       1.0,         0,    218369,    138997,    218369,         0,    218369,         0,         0,         0,         0,         0,    292141,    175958,    292141,         0,    292141,    410186,    245502,    410186,         0,    410186
       904,    110323,3826.59905,         0,         0,    127917,     77972,         0,         0,         0,         0,         0,         0,         0,         0,    171118,     98709,         0,         0,         0,    451096,    254148,         0,         0,         0
       905,    110324,4104.71562,         0,         0,    169017,     98283,         0,         0,         0,         0,         0,         0,         0,         0,    229525,    125212,         0,         0,         0,    524025,    279706,         0,         0,         0
       906,    350001,28385.3013,         0,         0,    321514,    179476,         0,         0,         0,         0,         0,         0,         0,         0,    403280,    212439,         0,         0,         0,    595053,    297385,         0,         0,         0
       907,    350002,3394.34993,         0,     923.7,    245420,    133544,         0, 123354851,    133544,         0,         0,         0,         0,         0,    369477,    190013,         0, 175515178,    190013,    767155,    398822,         0, 368391631,    398822
       908,    350003,1069.69559,         0,     208.7,    291324,    153886,         0,  32115990,    153886,         0,         0,         0,         0,         0,    426089,    216036,         0,  45086747,    216036,    693191,    375038,         0,  78270382,    375038
       909,    350004,586.267768,         0,     169.0,    295074,    155823,         0,  26334046,    155823,         0,         0,         0,         0,         0,    431698,    218860,         0,  36987272,    218860,    680825,    372334,         0,  62924434,    372334
       910,    350005, 69.163237,         0,         0,    311861,    164531,         0,         0,         0,         0,         0,         0,         0,         0,    447846,    227018,         0,         0,         0,    708865,    386573,         0,         0,         0
       911,    350006,576.489424,         0,     761.2,    337932,    183034,         0, 139325429,    183034,         0,         0,         0,         0,         0,    514011,    263552,         0, 200616094,    263552,    769782,    418375,         0, 318467417,    418375
       912,    350007, 56.175063,         0,         0,    245211,    129938,         0,         0,         0,         0,         0,         0,         0,         0,    349654,    177766,         0,         0,         0,    623173,    346320,         0,         0,         0
       913,    350008,239.709441,         0,         0,    264558,    139975,         0,         0,         0,         0,         0,         0,         0,         0,    385785,    195819,         0,         0,         0,    679244,    373124,         0,         0,         0
       914,    350009,1305.73202,      27.5,       3.3,    292413,    164953,   8041368,    544344,    283883,         0,         0,         0,         0,         0,    433182,    226686,  11912496,    748063,    419362,    751070,    391189,  20654424,   1290924,    726985
       915,    350010,288.331794,         0,         0,    290315,    157653,         0,         0,         0,         0,         0,         0,         0,         0,    440070,    225898,         0,         0,         0,    701806,    387044,         0,         0,         0
       916,    350011,1833.02964,         0,         0,    221098,    128840,         0,         0,         0,         0,         0,         0,         0,         0,    333484,    176185,         0,         0,         0,    607083,    332634,         0,         0,         0
       917,    350012,599.249252,     103.7,         0,    263476,    166126,  27322423,         0,    263476,      2790,      2135,    289324,         0,      2790,    417075,    229089,  43250643,         0,    417075,    690205,    364074,  71574226,         0,    690205
       918,    350013,948.821514,         0,         0,    193739,    126289,         0,         0,         0,         0,         0,         0,         0,         0,    283386,    164951,         0,         0,         0,    468958,    262203,         0,         0,         0
       919,    350014,686.139437,         0,         0,    213066,    138134,         0,         0,         0,         0,         0,         0,         0,         0,    312202,    180733,         0,         0,         0,    535637,    304651,         0,         0,         0
       920,    350015,941.442221,         0,         0,    248228,    163184,         0,         0,         0,         0,         0,         0,         0,         0,    371898,    218003,         0,         0,         0,    644306,    362077,         0,         0,         0
       921,    350016,2044.16412,         0,         0,    241972,    162702,         0,         0,         0,         0,         0,         0,         0,         0,    374934,    221957,         0,         0,         0,    660985,    374412,         0,         0,         0
       922,    350017,734.013325,         0,         0,    162589,    108552,         0,         0,         0,         0,         0,         0,         0,         0,    247829,    146928,         0,         0,         0,    473982,    275182,         0,         0,         0
       923,    350018,2842.25997,         0,         0,    215277,    147471,         0,         0,         0,         0,         0,         0,         0,         0,    340688,    205643,         0,         0,         0,    601325,    349219,         0,         0,         0
       924,    350019,5761.95783,         0,       1.0,    134438,     96306,         0,     96306,     96306,         0,         0,         0,         0,         0,    218830,    139503,         0,    139503,    139503,    419559,    257017,         0,    257017,    257017
       925,    350020,1180.22854,         0,         0,    232292,    162210,         0,         0,         0,         0,         0,         0,         0,         0,    374987,    231343,         0,         0,         0,    646991,    379321,         0,         0,         0
       926,    350021,501.802823,     340.7,     373.7,    257037,    179792,  87572471,  67188250,    226449,         0,         0,         0,         0,         0,    417442,    257139, 142222350,  96092723,    353963,    660799,    392630, 225134064, 146725706,    554606
       927,    350022,967.116751,     699.2,    1773.8,    251789,    179046, 176050698, 317592252,    207954,         0,         0,         0,         0,         0,    411016,    258112, 287382361, 457838345,    318876,    675950,    404708, 472624585, 717870991,    512501
       928,    350023,855.064672,         0,      93.7,    198289,    143742,         0,  13468607,    143742,         0,         0,         0,         0,         0,    329343,    210872,         0,  19758740,    210872,    594107,    359501,         0,  33685205,    359501
       929,    350024,704.930949,    1628.5,     531.3,    237906,    172548, 387430511,  91674652,    227241,         0,         0,         0,         0,         0,    399379,    254888, 650388274, 135422174,    375800,    662754,    402033,1079294097, 213600271,    620208
       930,    350025,399.513869,         0,     356.8,    225942,    165332,         0,  58990375,    165332,         0,         0,         0,         0,         0,    374463,    241321,         0,  86103295,    241321,    628053,    383746,         0, 136920552,    383746
       931,    350026,1001.02684,     641.2,    1236.5,    239210,    174841, 153381534, 216191108,    204744,         0,         0,         0,         0,         0,    397176,    256227, 254669288, 316824244,    321704,    677638,    413304, 434501587, 511050158,    536099
       932,    350027,712.038104,    2324.8,     222.0,    219426,    161938, 510120720,  35950184,    216322,         0,         0,         0,         0,         0,    364915,    238124, 848355521,  52863629,    358069,    627477,    386810,1458757435,  85871825,    614482
       933,    350028,371.305887,    3514.7,    2845.8,    259297,    188343, 911351549, 535985150,    236157,         0,         0,         0,         0,         0,    444914,    285636,1563738983, 812862989,    392969,    723941,    445046,2544435768,1266512890,    632986
       934,    350029,1923.00157,     265.3,      50.8,    196843,    145742,  52222330,   7403693,    191595,         0,         0,         0,         0,         0,    329997,    215974,  87548085,  10971487,    318287,    563735,    354971, 149558791,  18032505,    542295
       935,    350030,3333.45201,         0,         0,    126008,     92658,         0,         0,         0,         0,         0,         0,         0,         0,    204766,    134017,         0,         0,         0,    425110,    274078,         0,         0,         0
       936,    350031,362.840520,      81.2,         0,    169019,    123309,  13724355,         0,    169019,         0,         0,         0,         0,         0,    319023,    208126,  25904670,         0,    319023,    572493,    364385,  46486399,         0,    572493
       937,    350032,5991.22293,         0,         0,    242860,    169702,         0,         0,         0,         0,         0,         0,         0,         0,    386369,    248301,         0,         0,         0,    602866,    387585,         0,         0,         0
       938,    350033,880.268929,      55.8,         0,    136515,     99271,   7617522,         0,    136515,         0,         0,         0,         0,         0,    253829,    165773,  14163637,         0,    253829,    485051,    313516,  27065822,         0,    485051
       939,    350034,1306.37628,     273.8,     933.7,    463515,    247147, 126910379, 230761587,    318361,         0,         0,         0,         0,         0,    590102,    297364, 161570057, 277649061,    393714,    871019,    436503, 238484889, 407562954,    579516
       940,    350035,1101.08583,         0,      15.0,    419319,    223021,         0,   3345315,    223021,         0,         0,         0,         0,         0,    534260,    268322,         0,   4024836,    268322,    868748,    433501,         0,   6502514,    433501
       941,    350036,372.351459,     242.0,      99.3,    513562,    271101, 124281945,  26920293,    465808,         0,         0,         0,         0,         0,    659487,    331121, 159595753,  32880268,    594813,    898607,    454465, 217462777,  45128353,    811131
       942,    350037,1396.83334,         0,     200.2,    287808,    128231,         0,  25671811,    128231,         0,         0,         0,         0,         0,    405141,    188142,         0,  37666128,    188142,    670824,    343331,         0,  68734884,    343331
       943,    350038,1330.44922,         0,   14249.0,    309062,    136931,         0,1951130770,    136931,         0,         0,         0,         0,         0,    485475,    227101,         0,3235956400,    227101,    768636,    390166,         0,5559473079,    390166
       944,    350039,435.040779,         0,     863.2,    527719,    278464,         0, 240370200,    278464,         0,         0,         0,         0,         0,    683486,    342836,         0, 295936018,    342836,    921368,    467853,         0, 403850922,    467853
       945,    350040,318.765176,         0,     555.3,    550388,    290837,         0, 161501645,    290837,         0,         0,         0,         0,         0,    720782,    362458,         0, 201272732,    362458,    963599,    491279,         0, 272807223,    491279
       946,    350041,529.522010,         0,     470.2,    506615,    262716,         0, 123528905,    262716,     24837,      8174,         0,   3843248,      8174,    660018,    328639,         0, 154526291,    328639,    943195,    480309,         0, 225841263,    480309
       947,    350042,2302.60859,         0,    2830.3,    411327,    218755,         0, 619143574,    218755,         0,         0,         0,         0,         0,    524071,    263161,         0, 744825136,    263161,    922822,    457044,         0,1293571198,    457044
       948,    350043,318.977030,       5.3,     673.0,    550987,    292067,   2920233, 196561019,    295434,         0,         0,         0,         0,         0,    695991,    350456,   3688751, 235856630,    354949,    970589,    489661,   5144119, 329541800,    495915
       949,    350044,210.047200,      44.5,     645.8,    530192,    274957,  23593544, 177567174,    301340,     35304,     11428,   1571031,   7380067,     13896,    690231,    343787,  30715298, 222017843,    379598,    951662,    486642,  42348955, 314273501,    534710
       950,    350045,695.952025,         0,    7254.7,    367487,    176781,         0,1282490580,    176781,         0,         0,         0,         0,         0,    481383,    224159,         0,1626207039,    224159,    734149,    368918,         0,2676390543,    368918
       951,    350046,267.518373,    1382.0,      14.0,    544220,    283683, 752111992,   3971560,    542652,     18860,      6931,  26063967,     97040,     18788,    686618,    341253, 948906498,   4777541,    684540,    907863,    459861,1254667217,   6438052,    905167
       952,    350047,130.540881,     152.2,     101.7,    553655,    288459,  84266352,  29336274,    477967,     18776,      7013,   2857710,    713223,     15419,    702037,    348925, 106849999,  35485650,    601257,    932790,    470803, 141970622,  47880713,    800937
       953,    350048,174.645398,         0,      45.2,    543577,    280656,         0,  12685647,    280656,     19134,      7086,         0,    320277,      7086,    686086,    340170,         0,  15375696,    340170,    909312,    462396,         0,  20900294,    462396
       954,    350049,1933.26290,         0,         0,    293723,    137929,         0,         0,         0,         0,         0,         0,         0,         0,    424048,    200041,         0,         0,         0,    650648,    340559,         0,         0,         0
       955,    350050,1097.64912,         0,    7791.7,    353161,    159734,         0,1244598199,    159734,         0,         0,         0,         0,         0,    509852,    239698,         0,1867656495,    239698,    775669,    400498,         0,3120559216,    400498
       956,    350051,648.804957,         0,    6886.2,    379268,    173448,         0,1194395481,    173448,         0,         0,         0,         0,         0,    546747,    258293,         0,1778657657,    258293,    815082,    417050,         0,2871888046,    417050
       957,    350052,600.096103,         0,    5894.8,    338699,    154879,         0, 912981266,    154879,         0,         0,         0,         0,         0,    510114,    240114,         0,1415421872,    240114,    812095,    409161,         0,2411919570,    409161
       958,    350053,798.848636,         0,    4817.2,    419760,    205330,         0, 989114419,    205330,         0,         0,         0,         0,         0,    549045,    260694,         0,1255814082,    260694,    838187,    421208,         0,2029042588,    421208
       959,    350054,416.325044,         0,    1382.3,    573327,    298784,         0, 413009554,    298784,         0,         0,         0,         0,         0,    717707,    356608,         0, 492939401,    356608,    948240,    478340,         0, 661208728,    478340
       960,    350055,225.258084,     668.8,     665.8,    596392,    309679, 398867217, 206184118,    489433,     42324,     16459,  28306278,  10958107,     32675,    750973,    371596, 502250635, 247408672,    609445,    971607,    495776, 649810750, 330087644,    794097
       961,    350056,203.076100,     756.2,      58.5,    580244,    300212, 438780804,  17562416,    567868,     34388,     12613,  26004442,    737834,     33426,    732287,    363550, 553755262,  21267661,    715990,    949798,    483596, 718237511,  28290375,    929194
       962,    350057,135.215856,     504.7,      69.0,    599974,    310786, 302806847,  21444236,    578128,     36886,     13473,  18616359,    929651,     35117,    755274,    375496, 381186769,  25909211,    726584,    970287,    494230, 489703606,  34101840,    934324
       963,    350058,453.023506,         0,    3591.5,    518789,    263005,         0, 944582772,    263005,     37631,     12765,         0,  45845813,     12765,    658196,    322240,         0,1157326027,    322240,    886696,    447964,         0,1608862148,    447964
       964,    350059,307.344010,     678.8,      10.7,    447615,    217228, 303840996,   2324344,    445465,     30464,     10147,  20678964,    108571,     30274,    571659,    270943, 388041879,   2899088,    568852,    840924,    424574, 570819262,   4542941,    837038
       965,    350060,2040.91753,         0,   13554.8,    376052,    192877,         0,2614407747,    192877,     53995,     18996,         0, 257490902,     18996,    479391,    233294,         0,3162249937,    233294,    768981,    376726,         0,5106441649,    376726
       966,    350061, 44.840120,     221.8,      76.8,    552850,    284857, 122622198,  21877049,    506896,     59345,     23211,  13162711,   1782606,     53149,    693214,    340971, 153754881,  26186554,    632813,    916948,    465894, 203378996,  35780649,    839604
       967,    350062,121.670088,     388.5,      89.8,    590603,    304337, 229449326,  27329419,    555854,     52424,     20228,  20366913,   1816449,     48516,    744917,    367820, 289400061,  33030271,    699142,    970059,    493343, 376867798,  44302186,    912191
       968,    350063, 85.124535,     461.0,      25.2,    606678,    311757, 279678422,   7856271,    597347,     52760,     20210,  24322298,    509283,     51730,    761573,    376337, 351084948,   9483688,    749384,    970731,    494360, 447507092,  12457881,    955659
       969,    350064, 89.517468,     369.2,         0,    619894,    320384, 228864722,         0,    619894,     47265,     17834,  17450122,         0,     47265,    776320,    385784, 286617174,         0,    776320,    991397,    505210, 366023751,         0,    991397
       970,    350065, 76.424577,     754.2,      62.0,    601998,    308741, 454027061,  19141940,    588264,     68065,     24849,  51334383,   1540623,     66041,    759809,    374739, 573048168,  23233833,    741775,    958635,    488949, 723002840,  30314853,    936638
       971,    350066,103.218067,     611.2,     356.0,    571664,    284998, 349400876, 101459220,    497635,     70670,     23186,  43193585,   8254379,     58408,    731753,    354524, 447247707, 126210507,    634338,    935744,    478427, 571926493, 170320113,    817646
       972,    350067, 46.016032,     229.8,    1081.7,    540680,    272057, 124248221, 294283628,    342496,     76522,     25475,  17584662,  27556291,     38861,    689574,    336037, 158464013, 363491448,    428743,    935636,    473297, 215009199, 511965359,    594534
       973,    350068,109.752644,     705.5,         0,    497531,    239657, 351007833,         0,    497531,    107887,     34418,  76114611,         0,    107887,    630316,    298052, 444687776,         0,    630316,    832783,    416441, 587528398,         0,    832783
       974,    350069,417.518926,     967.7,      62.3,    465409,    224281, 450376558,  13972721,    456474,     46552,     16228,  45048145,   1011030,     45428,    582699,    275629, 563877524,  17171699,    571320,    825509,    410931, 798845136,  25600988,    810147
       975,    350070,619.140801,         0,    3219.0,    414276,    198171,         0, 637911703,    198171,         0,         0,         0,         0,         0,    601224,    287580,         0, 925721433,    287580,    847779,    437808,         0,1409304262,    437808
       976,    350071,701.564833,         0,    1375.2,    406638,    194450,         0, 267406991,    194450,         0,         0,         0,         0,         0,    590489,    282166,         0, 388034180,    282166,    898662,    457856,         0, 629643515,    457856
       977,    350072,433.913272,         0,    3233.7,    484248,    238813,         0, 772248545,    238813,     13594,      4126,         0,  13340767,      4126,    625750,    299745,         0, 969286320,    299745,    866913,    443141,         0,1432983449,    443141
       978,    350073,833.715265,         0,   17212.3,    527780,    261889,         0,4507713171,    261889,     30807,     10428,         0, 179486978,     10428,    651962,    313928,         0,5403422657,    313928,    901855,    458756,         0,7896239596,    458756
       979,    350074,344.480680,         0,    3192.3,    557471,    290002,         0, 925773464,    290002,     17807,      5843,         0,  18651088,      5843,    689017,    340880,         0,1088191585,    340880,    948159,    476270,         0,1520395675,    476270
       980,    350075,122.356598,     707.7,     168.2,    578180,    300145, 409177838,  50484451,    543595,     54336,     20671,  38453801,   3476907,     50149,    729250,    360849, 516089941,  60694824,    683425,    961384,    487149, 680371265,  81938487,    902394
       981,    350076,180.625345,     584.0,     382.8,    555676,    284652, 324514932, 108964927,    479383,     57143,     21154,  33371630,   8097657,     47012,    700552,    344699, 409122577, 131950743,    600380,    947066,    479746, 553086733, 183646747,    815516
       982,    350077, 85.059269,     343.2,      24.2,    629713,    323156, 216117496,   7820376,    617315,     71316,     26457,  24475706,    640271,     69502,    785129,    387650, 269456414,   9381139,    769055,    989435,    502547, 339574070,  12161629,    969744
       983,    350078,238.770832,     302.0,         0,    404342,    196170, 122111301,         0,    404342,     42426,     12740,  12812633,         0,     42426,    509857,    242502, 153976845,         0,    509857,    754540,    377561, 227871159,         0,    754540
       984,    350079,209.140593,    1665.3,    2655.0,    559708,    285517, 932081772, 758048441,    425916,     55434,     19528,  92314432,  51847432,     37914,    711572,    346878,1184981337, 920960354,    533619,    928319,    472875,1545929070,1255483393,    706085
       985,    350080,143.880228,     939.2,    3322.3,    565958,    284687, 531547506, 945815146,    375002,     61974,     22251,  58206391,  73924479,     35006,    714809,    347051, 671348851,1153007494,    465137,    944838,    482489, 887392064,1602974561,    630948
       986,    350081, 95.011922,     146.7,     975.8,    573991,    286474,  84204451, 279541483,    344257,     71778,     23883,  10529770,  23304721,     33508,    714694,    346447, 104845582, 338063379,    420455,    939000,    478363, 137751277, 466786403,    570938
       987,    350082,129.583869,     526.8,         0,    578097,    293355, 304541614,         0,    578097,     66169,     23935,  34857853,         0,     66169,    714445,    351390, 376369809,         0,    714445,    951131,    483487, 501055812,         0,    951131
       988,    350083, 66.035495,     344.0,     232.0,    582262,    289965, 200298058,  67271903,    498286,     84143,     27629,  28945261,   6409916,     67907,    723307,    351013, 248817486,  81435131,    616348,    945340,    482748, 325196965, 111997507,    812439
       989,    350084, 98.254440,     444.0,      67.0,    604172,    306657, 268252161,  20546031,    579557,     67021,     24274,  29757412,   1626383,     63485,    749463,    369155, 332761449,  24733392,    717999,    971923,    494517, 431533653,  33132626,    932425
       990,    350085, 48.387685,     347.0,     423.0,    572494,    282370, 198655426, 119442531,    450205,    109403,     34525,  37962784,  14604140,     77842,    706055,    339789, 245001028, 143730547,    551672,    913099,    463318, 316845455, 195983461,    723514
       991,    350086, 74.446960,     393.2,     339.3,    605331,    305831, 238016205, 103768348,    503419,     68088,     22630,  26772027,   7678316,     52620,    757042,    371542, 297669038, 126064169,    625867,    973675,    495614, 382848944, 168161673,    811004
       992,    350087, 28.600158,    1034.3,     900.8,    542543,    267206, 561152467, 240699295,    448282,    122979,     38123, 127197634,  34340771,     93929,    670550,    322734, 693549349, 290718855,    551475,    923947,    468221, 955638222, 421773364,    767929
       993,    350088, 43.196651,     222.8,     384.2,    582102,    289711, 129692390, 111307040,    433696,     80370,     26406,  17906487,  10145238,     52980,    732121,    355323, 163116555, 136515113,    540873,    963235,    489603, 214608793, 188105563,    722838
       994,    350089, 71.736308,     518.2,     704.5,    587611,    291886, 304499871, 205633548,    455035,     98716,     31747,  51154636,  22365489,     68693,    738647,    357946, 382766989, 252172952,    567977,    972519,    493823, 503959359, 347898430,    757917
       995,    350090, 86.774038,    1173.3,     120.0,    565111,    274843, 663044495,  32981116,    548389,    121277,     35775, 142294312,   4293038,    116351,    699604,    333418, 820845518,  40010125,    678508,    937825,    474050,1100350388,  56885997,    911107
       996,    350091, 62.161170,     477.5,     316.2,    579824,    286828, 276865796,  90695004,    496740,     96287,     30839,  45977092,   9751314,     77728,    729751,    352547, 348456267, 111475397,    622789,    955346,    485599, 456177851, 153546391,    822141
       997,    350092, 60.769594,     529.2,         0,    557922,    274192, 295252522,         0,    557922,     74886,     23636,  39629590,         0,     74886,    717614,    344856, 379761571,         0,    717614,    952374,    483556, 503996383,         0,    952374
       998,    350093, 46.559927,     508.8,     244.5,    513422,    247535, 261229031,  60522229,    454093,    127567,     37747,  64906299,   9229170,    107525,    652793,    309487, 332141327,  75669484,    576189,    901036,    455356, 458447308, 111334587,    801589
       999,    350094, 42.444348,         0,    1472.0,    524437,    254268,         0, 374281938,    254268,     82764,     26436,         0,  38913529,     26436,    665400,    315994,         0, 465143863,    315994,    923689,    466247,         0, 686316122,    466247
      1000,    350095, 69.499933,     299.7,    2233.0,    489047,    234953, 146567501, 524650141,    281547,     91380,     30599,  27386447,  68326928,     41744,    619640,    292528, 185706030, 653214761,    352511,    850904,    422884, 255016000, 944299175,    501370
      1001,    350096, 59.090753,     552.3,     386.8,    495768,    239338, 273812593,  92575761,    420100,     96437,     30851,  53262008,  11933242,     77084,    628501,    297590, 347121339, 115107743,    530855,    857219,    426788, 473441838, 165081561,    730206
      1002,    350097, 78.696582,     468.8,         0,    475396,    229414, 222865734,         0,    475396,    103715,     34388,  48621678,         0,    103715,    600386,    284127, 281461049,         0,    600386,    838066,    416072, 392885233,         0,    838066
      1003,    350098, 62.745398,     641.7,      16.8,    480679,    232289, 308451712,   3902454,    476852,     90115,     31270,  57827020,    525339,     89209,    604726,    286397, 388052508,   4811469,    599821,    836748,    417639, 536940903,   7016341,    830290
      1004,    350099, 77.995672,     437.5,      22.0,    498697,    240937, 218179957,   5300621,    491176,    100548,     34232,  43989564,    753107,     98613,    626012,    296533, 273880081,   6523733,    616398,    866279,    431547, 378997169,   9494033,    853594
      1005,    350100,180.868519,      50.2,         0,    489458,    236289,  24570794,         0,    489458,     75559,     26836,   3793065,         0,     75559,    615160,    291737,  30881028,         0,    615160,    847724,    424886,  42555766,         0,    847724
      1006,    350101,218.875510,     471.3,     388.7,    435686,    208825, 205338713,  81170207,    360779,     78676,     22488,  37080189,   8741059,     60124,    544265,    258594, 256512220, 100515373,    449940,    789491,    395659, 372086954, 153792556,    659452
      1007,    350102,133.582655,         0,   14972.3,    332833,    161037,         0,2411097232,    161037,     83762,     25982,         0, 389005809,     25982,    427119,    205217,         0,3072563110,    205217,    673580,    339128,         0,5077529392,    339128
      1008,    350103,545.565589,         0,    5025.8,    350361,    179520,         0, 902232410,    179520,         0,         0,         0,         0,         0,    559752,    269027,         0,1352077652,    269027,    831167,    428981,         0,2155972830,    428981
