Purpose,Period,AccessMode,SegID,LinkID,Direction,IB_OB,N,Mode,Name,LongName,Headway,Board,Board_FromSkim_LCL,Board_FromSkim_COR,Board_FromSkim_BRT,Board_FromSkim_EXP,Board_FromSkim_LRT,Board_FromSkim_CRT,Alight,Alight_FromSkim_LCL,Alight_FromSkim_COR,Alight_FromSkim_BRT,Alight_FromSkim_EXP,Alight_FromSkim_LRT,Alight_FromSkim_CRT
All,ok,walk,2156_009.6,22409_22483,NB,IB,  22409.00,      4.00,S248,S248,     30.00,      1.93,      1.59,      0.34,         0,         0,         0,         0,      0.63,      0.34,      0.22,         0,         0,      0.07,         0
All,ok,walk,2156_009.6,22483_22568,NB,IB,  22483.00,      4.00,S248,S248,     30.00,      8.93,      5.57,      3.36,         0,         0,         0,         0,      2.45,      2.15,      0.21,         0,         0,      0.09,         0
All,ok,walk,2156_010.6,22636_22750,NB,IB,  22636.00,      4.00,S248,S248,     30.00,      9.50,      5.21,      4.05,         0,         0,      0.24,         0,      0.96,      0.75,      0.13,         0,         0,      0.08,         0
All,ok,walk,2156_010.6,22750_22824,NB,IB,  22750.00,      4.00,S248,S248,     30.00,     10.63,      7.27,      2.12,         0,         0,      1.24,         0,      3.18,      3.18,         0,         0,         0,         0,         0
All,ok,walk,2156_011.6,22874_22913,NB,IB,  22874.00,      4.00,S248,S248,     30.00,     11.22,      2.05,      9.17,         0,         0,         0,         0,     13.89,      1.38,     12.51,         0,         0,         0,         0
All,ok,walk,2156_011.6,22913_22988,NB,IB,  22913.00,      4.00,S248,S248,     30.00,      3.54,      3.54,         0,         0,         0,         0,         0,      2.66,      2.66,         0,         0,         0,         0,         0
All,ok,walk,2156_012.1,22988_23016,NB,IB,  22988.00,      4.00,S248,S248,     30.00,      2.19,      2.19,         0,         0,         0,         0,         0,      2.24,      2.24,         0,         0,         0,         0,         0
All,ok,walk,2156_012.1,23016_23050,NB,IB,  23016.00,      4.00,S248,S248,     30.00,      2.39,      2.39,         0,         0,         0,         0,         0,      1.06,      1.06,         0,         0,         0,         0,         0
All,ok,walk,2233_002.9,23092_23128,EB,IB,  23092.00,      4.00,S248,S248,     30.00,      2.31,      2.31,         0,         0,         0,         0,         0,      6.71,      6.71,         0,         0,         0,         0,         0
All,ok,walk,2233_002.9,23225_23266,EB,IB,  23225.00,      4.00,S248,S248,     30.00,      0.43,      0.35,      0.08,         0,         0,         0,         0,      6.21,      3.38,      2.74,         0,         0,      0.09,         0
All,ok,walk,2233_002.9,23266_23284,EB,IB,  23266.00,      4.00,S248,S248,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.21,      0.21,         0,         0,         0,         0,         0
All,ok,walk,2233_002.9,23340_23370,NB,IB,  23340.00,      4.00,S248,S248,     30.00,      1.08,      1.01,      0.07,         0,         0,         0,         0,      2.63,      1.89,      0.74,         0,         0,         0,         0
All,ok,walk,2162_000.0,23370_23379,EB,IB,  23370.00,      4.00,S248,S248,     30.00,      1.06,      0.48,      0.37,         0,         0,      0.21,         0,     13.51,      8.84,      4.61,         0,         0,      0.06,         0
All,ok,walk,,23464_23477,NB,IB,  23464.00,      4.00,S248,S248,     30.00,      2.00,      2.00,         0,         0,         0,         0,         0,      9.81,      9.69,      0.12,         0,         0,         0,         0
All,ok,walk,2164_005.0,23808_23876,EB,IB,  23808.00,      4.00,S248,S248,     30.00,      0.35,      0.18,      0.17,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,2164_005.0,23876_23937,EB,IB,  23876.00,      4.00,S248,S248,     30.00,      0.66,      0.66,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,,23937_23943,NB,IB,  23937.00,      4.00,S248,S248,     30.00,      2.79,      0.12,      0.85,         0,         0,      1.82,         0,      1.28,      1.28,         0,         0,         0,         0,         0
All,ok,walk,2135_000.0,23987_24043,EB,IB,  23987.00,      4.00,S248,S248,     30.00,      0.93,      0.11,      0.12,         0,         0,      0.70,         0,      3.18,      2.58,      0.60,         0,         0,         0,         0
All,ok,walk,2135_000.0,24120_24199,NB,IB,  24120.00,      4.00,S248,S248,     30.00,      0.43,      0.43,         0,         0,         0,         0,         0,      3.06,      3.06,         0,         0,         0,         0,         0
All,ok,walk,2254_000.0,24199_24259,EB,IB,  24199.00,      4.00,S248,S248,     30.00,      1.97,      0.20,      0.28,         0,         0,      1.49,         0,      3.24,      3.24,         0,         0,         0,         0,         0
All,ok,walk,2254_000.0,24259_24317,EB,IB,  24259.00,      4.00,S248,S248,     30.00,      4.06,      0.13,      0.65,         0,         0,      3.28,         0,      1.90,      1.90,         0,         0,         0,         0,         0
All,ok,walk,2254_000.0,24317_24402,EB,IB,  24317.00,      4.00,S248,S248,     30.00,      0.49,      0.49,         0,         0,         0,         0,         0,      2.99,      2.99,         0,         0,         0,         0,         0
All,ok,walk,2254_001.0,24402_24429,EB,IB,  24402.00,      4.00,S248,S248,     30.00,      1.87,         0,      1.87,         0,         0,         0,         0,      1.73,         0,      1.73,         0,         0,         0,         0
All,ok,walk,2254_001.0,24487_24530,EB,IB,  24487.00,      4.00,S248,S248,     30.00,      1.82,      1.82,         0,         0,         0,         0,         0,      1.15,      1.15,         0,         0,         0,         0,         0
All,ok,walk,2254_001.0,24530_24585,EB,IB,  24530.00,      4.00,S248,S248,     30.00,      0.38,      0.38,         0,         0,         0,         0,         0,      0.22,      0.22,         0,         0,         0,         0,         0
All,ok,walk,2254_001.0,24585_24640,EB,IB,  24585.00,      4.00,S248,S248,     30.00,      0.24,      0.24,         0,         0,         0,         0,         0,      0.84,      0.84,         0,         0,         0,         0,         0
All,ok,walk,2258_002.4,24640_24713,NB,IB,  24640.00,      4.00,S248,S248,     30.00,      0.42,      0.37,      0.05,         0,         0,         0,         0,      2.96,      1.09,      1.87,         0,         0,         0,         0
All,ok,walk,2258_002.4,24713_24764,NB,IB,  24713.00,      4.00,S248,S248,     30.00,      0.86,      0.86,         0,         0,         0,         0,         0,      2.53,      2.53,         0,         0,         0,         0,         0
All,ok,walk,2290_005.7,24764_24771,EB,IB,  24764.00,      4.00,S248,S248,     30.00,      0.16,      0.16,         0,         0,         0,         0,         0,      0.24,      0.24,         0,         0,         0,         0,         0
All,ok,walk,2290_005.7,24803_24829,EB,IB,  24803.00,      4.00,S248,S248,     30.00,      0.65,      0.65,         0,         0,         0,         0,         0,      0.62,      0.30,      0.32,         0,         0,         0,         0
All,ok,walk,2290_005.7,24878_24889,EB,IB,  24878.00,      4.00,S248,S248,     30.00,      0.05,      0.05,         0,         0,         0,         0,         0,      1.32,      1.32,         0,         0,         0,         0,         0
All,ok,walk,2290_006.6,24946_24974,EB,IB,  24946.00,      4.00,S248,S248,     30.00,      0.02,      0.02,         0,         0,         0,         0,         0,      2.48,      1.90,      0.58,         0,         0,         0,         0
All,ok,walk,,15011_20678,SB,OB,  15011.00,      4.00,S248,S248,     30.00,      0.90,      0.86,      0.01,         0,         0,      0.03,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,,15024_21213,WB,OB,  15024.00,      4.00,S248,S248,     30.00,      3.77,      0.37,      0.05,         0,         0,      3.35,         0,     22.53,      0.29,      0.05,         0,         0,     22.19,         0
All,ok,walk,,20697_20689,SB,OB,  20697.00,      4.00,S248,S248,     30.00,      0.03,      0.03,         0,         0,         0,         0,         0,      1.62,      1.52,      0.10,         0,         0,         0,         0
All,ok,walk,,20734_20712,WB,OB,  20734.00,      4.00,S248,S248,     30.00,      0.01,      0.01,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,2209_000.5,20780_20751,WB,OB,  20780.00,      4.00,S248,S248,     30.00,      0.29,      0.29,         0,         0,         0,         0,         0,      3.43,      3.02,      0.41,         0,         0,         0,         0
All,ok,walk,2156_001.3,20860_20825,WB,OB,  20860.00,      4.00,S248,S248,     30.00,      0.60,      0.58,         0,         0,         0,      0.02,         0,      0.42,      0.42,         0,         0,         0,         0,         0
All,ok,walk,2156_001.3,20884_20860,SB,OB,  20884.00,      4.00,S248,S248,     30.00,      0.25,      0.18,         0,         0,         0,      0.07,         0,      0.14,      0.04,      0.04,         0,         0,      0.06,         0
All,ok,walk,2156_001.3,20907_20884,SB,OB,  20907.00,      4.00,S248,S248,     30.00,      0.93,      0.93,         0,         0,         0,         0,         0,      0.51,      0.51,         0,         0,         0,         0,         0
All,ok,walk,2156_001.3,20951_20941,SB,OB,  20951.00,      4.00,S248,S248,     30.00,      0.03,      0.03,         0,         0,         0,         0,         0,      0.46,         0,      0.05,         0,         0,      0.41,         0
All,ok,walk,2156_001.3,20968_20951,SB,OB,  20968.00,      4.00,S248,S248,     30.00,      0.44,      0.44,         0,         0,         0,         0,         0,      0.08,      0.08,         0,         0,         0,         0,         0
All,ok,walk,2156_002.0,21014_20995,SB,OB,  21014.00,      4.00,S248,S248,     30.00,      0.14,      0.14,         0,         0,         0,         0,         0,      1.06,      0.66,      0.04,         0,         0,      0.36,         0
All,ok,walk,2156_002.3,21162_21078,SB,OB,  21162.00,      4.00,S248,S248,     30.00,      0.24,      0.24,         0,         0,         0,         0,         0,      0.78,      0.74,      0.04,         0,         0,         0,         0
All,ok,walk,2156_003.4,21250_21213,SB,OB,  21250.00,      4.00,S248,S248,     30.00,      0.38,      0.38,         0,         0,         0,         0,         0,      1.20,      1.15,      0.05,         0,         0,         0,         0
All,ok,walk,2156_003.9,21411_21298,SB,OB,  21411.00,      4.00,S248,S248,     30.00,      1.27,      1.27,         0,         0,         0,         0,         0,      3.09,      2.88,      0.21,         0,         0,         0,         0
All,ok,walk,2156_003.9,21494_21411,SB,OB,  21494.00,      4.00,S248,S248,     30.00,      2.29,      0.36,         0,         0,         0,      1.93,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,2156_004.9,21545_21494,SB,OB,  21545.00,      4.00,S248,S248,     30.00,      1.88,      0.52,         0,         0,         0,      1.36,         0,      1.74,      1.74,         0,         0,         0,         0,         0
All,ok,walk,2156_004.9,21591_21545,SB,OB,  21591.00,      4.00,S248,S248,     30.00,      0.62,      0.62,         0,         0,         0,         0,         0,      3.34,      3.34,         0,         0,         0,         0,         0
All,ok,walk,2156_005.4,21705_21591,SB,OB,  21705.00,      4.00,S248,S248,     30.00,     12.33,      2.17,         0,         0,         0,     10.16,         0,      2.89,      2.80,      0.09,         0,         0,         0,         0
All,ok,walk,2156_006.4,21794_21775,SB,OB,  21794.00,      4.00,S248,S248,     30.00,      0.09,      0.05,         0,         0,         0,      0.04,         0,      0.51,      0.42,      0.09,         0,         0,         0,         0
All,ok,walk,2156_006.4,21849_21802,SB,OB,  21849.00,      4.00,S248,S248,     30.00,      2.05,      2.05,         0,         0,         0,         0,         0,      0.68,      0.68,         0,         0,         0,         0,         0
All,ok,walk,2156_006.9,21891_21849,SB,OB,  21891.00,      4.00,S248,S248,     30.00,      1.35,      1.35,         0,         0,         0,         0,         0,      0.80,      0.80,         0,         0,         0,         0,         0
All,ok,walk,2156_006.9,21959_21951,SB,OB,  21959.00,      4.00,S248,S248,     30.00,      0.52,      0.49,         0,         0,         0,      0.03,         0,      0.78,      0.78,         0,         0,         0,         0,         0
All,ok,walk,2156_007.4,22089_21959,SB,OB,  22089.00,      4.00,S248,S248,     30.00,      2.32,      2.28,         0,         0,         0,      0.04,         0,      2.45,      2.39,      0.06,         0,         0,         0,         0
All,ok,walk,2156_007.4,22182_22171,SB,OB,  22182.00,      4.00,S248,S248,     30.00,      0.58,      0.58,         0,         0,         0,         0,         0,      0.25,      0.25,         0,         0,         0,         0,         0
All,ok,walk,,22198_22182,WB,OB,  22198.00,      4.00,S248,S248,     30.00,      1.29,      0.86,      0.43,         0,         0,         0,         0,      2.30,      0.64,      1.66,         0,         0,         0,         0
All,ok,walk,2156_008.7,22328_22304,SB,OB,  22328.00,      4.00,S248,S248,     30.00,      0.51,      0.51,         0,         0,         0,         0,         0,      1.29,      1.10,      0.19,         0,         0,         0,         0
All,ok,walk,2156_008.7,22409_22381,SB,OB,  22409.00,      4.00,S248,S248,     30.00,      1.46,      0.55,      0.69,         0,         0,      0.22,         0,      0.47,      0.33,      0.14,         0,         0,         0,         0
All,ok,walk,2156_009.6,22483_22409,SB,OB,  22483.00,      4.00,S248,S248,     30.00,      3.34,      2.49,      0.60,         0,         0,      0.25,         0,      2.29,      1.64,      0.65,         0,         0,         0,         0
All,ok,walk,2156_009.6,22636_22568,SB,OB,  22636.00,      4.00,S248,S248,     30.00,      1.24,      0.80,      0.29,         0,         0,      0.15,         0,      1.86,      1.24,      0.58,         0,         0,      0.04,         0
All,ok,walk,2156_010.6,22750_22636,SB,OB,  22750.00,      4.00,S248,S248,     30.00,      2.57,      2.57,         0,         0,         0,         0,         0,      2.34,      1.58,      0.67,         0,         0,      0.09,         0
All,ok,walk,2156_010.6,22874_22824,SB,OB,  22874.00,      4.00,S248,S248,     30.00,      3.78,      0.77,      3.01,         0,         0,         0,         0,      0.54,      0.32,      0.22,         0,         0,         0,         0
All,ok,walk,2156_011.6,22913_22874,SB,OB,  22913.00,      4.00,S248,S248,     30.00,      2.07,      2.07,         0,         0,         0,         0,         0,      0.24,      0.24,         0,         0,         0,         0,         0
All,ok,walk,2156_011.6,22988_22913,SB,OB,  22988.00,      4.00,S248,S248,     30.00,      1.26,      1.19,      0.07,         0,         0,         0,         0,      0.15,      0.15,         0,         0,         0,         0,         0
All,ok,walk,2156_012.1,23016_22988,SB,OB,  23016.00,      4.00,S248,S248,     30.00,      1.37,      1.37,         0,         0,         0,         0,         0,      0.11,      0.11,         0,         0,         0,         0,         0
All,ok,walk,2156_012.1,23075_23070,WB,OB,  23075.00,      4.00,S248,S248,     30.00,      0.08,      0.04,      0.04,         0,         0,         0,         0,      2.91,      1.70,      1.20,         0,         0,      0.01,         0
All,ok,walk,2156_012.1,23092_23076,SB,OB,  23092.00,      4.00,S248,S248,     30.00,      0.72,      0.72,         0,         0,         0,         0,         0,      2.48,      2.48,         0,         0,         0,         0,         0
All,ok,walk,2233_002.9,23225_23151,WB,OB,  23225.00,      4.00,S248,S248,     30.00,      0.25,      0.15,      0.10,         0,         0,         0,         0,      2.25,      1.08,      1.17,         0,         0,         0,         0
All,ok,walk,2233_002.9,23266_23225,WB,OB,  23266.00,      4.00,S248,S248,     30.00,      0.42,      0.42,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,2233_002.9,23340_23284,WB,OB,  23340.00,      4.00,S248,S248,     30.00,      0.33,      0.31,      0.02,         0,         0,         0,         0,      1.07,      0.55,      0.52,         0,         0,         0,         0
All,ok,walk,2233_002.9,23370_23340,SB,OB,  23370.00,      4.00,S248,S248,     30.00,      0.56,      0.49,      0.07,         0,         0,         0,         0,     12.54,      2.94,      4.06,         0,         0,      5.54,         0
All,ok,walk,,23987_23976,SB,OB,  23987.00,      4.00,S248,S248,     30.00,      0.06,      0.05,      0.01,         0,         0,         0,         0,     20.34,      2.40,      5.44,         0,         0,     12.50,         0
All,ok,walk,2135_000.0,24120_24104,WB,OB,  24120.00,      4.00,S248,S248,     30.00,      0.12,      0.12,         0,         0,         0,         0,         0,      3.36,      3.36,         0,         0,         0,         0,         0
All,ok,walk,2135_000.0,24199_24120,SB,OB,  24199.00,      4.00,S248,S248,     30.00,      0.10,      0.10,         0,         0,         0,         0,         0,     26.96,      3.52,      7.47,         0,         0,     15.97,         0
All,ok,walk,2254_000.0,24259_24199,WB,OB,  24259.00,      4.00,S248,S248,     30.00,      0.07,      0.07,         0,         0,         0,         0,         0,     35.32,      2.29,     10.98,         0,         0,     22.05,         0
All,ok,walk,2254_000.0,24317_24259,WB,OB,  24317.00,      4.00,S248,S248,     30.00,      0.43,      0.43,         0,         0,         0,         0,         0,      3.53,      3.53,         0,         0,         0,         0,         0
All,ok,walk,2254_000.0,24402_24317,WB,OB,  24402.00,      4.00,S248,S248,     30.00,     22.22,      0.01,     22.21,         0,         0,         0,         0,      0.09,         0,      0.09,         0,         0,         0,         0
All,ok,walk,2254_001.0,24487_24429,WB,OB,  24487.00,      4.00,S248,S248,     30.00,      2.77,      2.77,         0,         0,         0,         0,         0,      2.17,      2.17,         0,         0,         0,         0,         0
All,ok,walk,2254_001.0,24530_24487,WB,OB,  24530.00,      4.00,S248,S248,     30.00,      1.18,      1.18,         0,         0,         0,         0,         0,      0.18,      0.18,         0,         0,         0,         0,         0
All,ok,walk,2254_001.0,24585_24530,WB,OB,  24585.00,      4.00,S248,S248,     30.00,      0.24,      0.24,         0,         0,         0,         0,         0,      1.55,      1.55,         0,         0,         0,         0,         0
All,ok,walk,2254_001.0,24640_24585,WB,OB,  24640.00,      4.00,S248,S248,     30.00,      0.31,      0.22,      0.09,         0,         0,         0,         0,      3.99,      3.51,      0.48,         0,         0,         0,         0
All,ok,walk,2258_002.4,24713_24640,SB,OB,  24713.00,      4.00,S248,S248,     30.00,      3.60,      3.60,         0,         0,         0,         0,         0,      0.91,      0.91,         0,         0,         0,         0,         0
All,ok,walk,2258_002.4,24764_24713,SB,OB,  24764.00,      4.00,S248,S248,     30.00,      1.28,      1.28,         0,         0,         0,         0,         0,      0.10,      0.10,         0,         0,         0,         0,         0
All,ok,walk,2290_005.7,24803_24771,WB,OB,  24803.00,      4.00,S248,S248,     30.00,      6.32,      1.44,      4.88,         0,         0,         0,         0,      0.30,      0.30,         0,         0,         0,         0,         0
All,ok,walk,2290_005.7,24878_24853,WB,OB,  24878.00,      4.00,S248,S248,     30.00,      0.22,      0.22,         0,         0,         0,         0,         0,      0.51,      0.51,         0,         0,         0,         0,         0
All,ok,walk,2290_006.4,24946_24924,WB,OB,  24946.00,      4.00,S248,S248,     30.00,      9.88,      6.94,      2.94,         0,         0,         0,         0,      0.02,      0.02,         0,         0,         0,         0,         0
All,ok,walk,,15095_24775,EB,IB,  15095.00,      4.00,S31,S31,     30.00,     26.06,      4.29,      2.46,         0,         0,     19.31,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,2232_000.0,21795_21889,EB,IB,  21795.00,      4.00,S31,S31,     30.00,      0.11,      0.10,      0.01,         0,         0,         0,         0,      0.18,      0.17,      0.01,         0,         0,         0,         0
All,ok,walk,2234_001.3,21839_21884,NB,IB,  21884.00,      4.00,S31,S31,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.28,      0.27,      0.01,         0,         0,         0,         0
All,ok,walk,2232_000.0,21889_21982,EB,IB,  21889.00,      4.00,S31,S31,     30.00,      7.83,      7.83,         0,         0,         0,         0,         0,      0.09,      0.09,         0,         0,         0,         0,         0
All,ok,walk,2232_001.0,21982_22052,EB,IB,  21982.00,      4.00,S31,S31,     30.00,      0.55,      0.13,      0.42,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,2232_001.0,22052_22096,EB,IB,  22052.00,      4.00,S31,S31,     30.00,      4.25,      4.25,         0,         0,         0,         0,         0,      0.65,      0.65,         0,         0,         0,         0,         0
All,ok,walk,2232_001.5,22096_22199,EB,IB,  22096.00,      4.00,S31,S31,     30.00,      0.04,      0.04,         0,         0,         0,         0,         0,      0.02,      0.02,         0,         0,         0,         0,         0
All,ok,walk,2232_001.5,22199_22297,EB,IB,  22199.00,      4.00,S31,S31,     30.00,     10.95,      9.11,         0,         0,         0,      1.84,         0,      2.56,      2.16,      0.40,         0,         0,         0,         0
All,ok,walk,2232_002.5,22297_22330,EB,IB,  22297.00,      4.00,S31,S31,     30.00,      1.34,      0.04,         0,         0,         0,      1.30,         0,      0.03,      0.03,         0,         0,         0,         0,         0
All,ok,walk,2232_002.5,22439_22538,EB,IB,  22439.00,      4.00,S31,S31,     30.00,      9.26,      8.77,      0.05,         0,         0,      0.44,         0,      2.18,      2.16,      0.02,         0,         0,         0,         0
All,ok,walk,2232_003.5,22592_22624,EB,IB,  22592.00,      4.00,S31,S31,     30.00,      2.37,      2.37,         0,         0,         0,         0,         0,      0.42,      0.42,         0,         0,         0,         0,         0
All,ok,walk,2232_003.5,22624_22731,EB,IB,  22624.00,      4.00,S31,S31,     30.00,      3.64,      3.27,      0.05,         0,         0,      0.32,         0,      1.12,      1.12,         0,         0,         0,         0,         0
All,ok,walk,2232_003.5,22731_22752,EB,IB,  22731.00,      4.00,S31,S31,     30.00,      2.20,      2.06,         0,         0,         0,      0.14,         0,      4.16,      4.16,         0,         0,         0,         0,         0
All,ok,walk,2246_000.0,22752_22816,EB,IB,  22752.00,      4.00,S31,S31,     30.00,      0.26,      0.26,         0,         0,         0,         0,         0,      0.08,         0,      0.08,         0,         0,         0,         0
All,ok,walk,2246_000.0,22816_22920,EB,IB,  22816.00,      4.00,S31,S31,     30.00,      5.28,      5.25,         0,         0,         0,      0.03,         0,      6.51,      6.51,         0,         0,         0,         0,         0
All,ok,walk,2246_000.0,22920_22988,EB,IB,  22920.00,      4.00,S31,S31,     30.00,      4.38,      4.35,         0,         0,         0,      0.03,         0,      1.12,      1.12,         0,         0,         0,         0,         0
All,ok,walk,2246_001.0,22988_23037,EB,IB,  22988.00,      4.00,S31,S31,     30.00,      1.68,      1.68,         0,         0,         0,         0,         0,      1.95,      1.95,         0,         0,         0,         0,         0
All,ok,walk,2246_001.0,23037_23127,EB,IB,  23037.00,      4.00,S31,S31,     30.00,      6.35,      3.96,      0.03,         0,         0,      2.36,         0,      2.37,      2.37,         0,         0,         0,         0,         0
All,ok,walk,2246_001.5,23127_23185,EB,IB,  23127.00,      4.00,S31,S31,     30.00,      0.09,      0.03,         0,         0,         0,      0.06,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,2246_001.5,23185_23258,EB,IB,  23185.00,      4.00,S31,S31,     30.00,     10.81,      6.73,      0.09,         0,         0,      3.99,         0,      2.94,      2.94,         0,         0,         0,         0,         0
All,ok,walk,2246_002.0,23258_23299,EB,IB,  23258.00,      4.00,S31,S31,     30.00,      0.17,      0.05,      0.01,         0,         0,      0.11,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,2246_002.0,23299_23326,EB,IB,  23299.00,      4.00,S31,S31,     30.00,     10.18,      6.06,      0.49,         0,         0,      3.63,         0,      2.01,      2.01,         0,         0,         0,         0,         0
All,ok,walk,2246_002.3,23348_23369,EB,IB,  23348.00,      4.00,S31,S31,     30.00,      0.94,      0.94,         0,         0,         0,         0,         0,      1.24,      1.24,         0,         0,         0,         0,         0
All,ok,walk,2246_002.5,23369_23438,EB,IB,  23369.00,      4.00,S31,S31,     30.00,      0.42,      0.15,      0.02,         0,         0,      0.25,         0,      5.33,      5.33,         0,         0,         0,         0,         0
All,ok,walk,2246_002.5,23438_23508,EB,IB,  23438.00,      4.00,S31,S31,     30.00,     20.94,      7.88,      1.55,         0,         0,     11.51,         0,      2.59,      2.59,         0,         0,         0,         0,         0
All,ok,walk,2246_003.0,23508_23590,EB,IB,  23508.00,      4.00,S31,S31,     30.00,      0.01,      0.01,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,2246_003.0,23590_23657,EB,IB,  23590.00,      4.00,S31,S31,     30.00,     14.07,      4.57,      1.39,         0,         0,      8.11,         0,      2.85,      2.85,         0,         0,         0,         0,         0
All,ok,walk,2246_003.5,23697_23717,EB,IB,  23697.00,      4.00,S31,S31,     30.00,     12.82,      2.80,      2.19,         0,         0,      7.83,         0,      1.20,      1.20,         0,         0,         0,         0,         0
All,ok,walk,2168_002.6,23795_23836,NB,IB,  23795.00,      4.00,S31,S31,     30.00,      0.47,      0.47,         0,         0,         0,         0,         0,     45.55,      3.62,         0,         0,         0,     41.93,         0
All,ok,walk,2168_002.6,23836_23961,NB,IB,  23836.00,      4.00,S31,S31,     30.00,      1.26,      1.26,         0,         0,         0,         0,         0,      3.81,      3.81,         0,         0,         0,         0,         0
All,ok,walk,2168_002.6,23961_23998,NB,IB,  23961.00,      4.00,S31,S31,     30.00,      0.52,      0.46,      0.06,         0,         0,         0,         0,      4.40,      4.40,         0,         0,         0,         0,         0
All,ok,walk,2168_003.1,23998_24062,NB,IB,  23998.00,      4.00,S31,S31,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.18,      0.18,         0,         0,         0,         0,         0
All,ok,walk,2162_002.4,24054_24088,NB,IB,  24054.00,      4.00,S31,S31,     30.00,      0.30,      0.30,         0,         0,         0,         0,         0,      5.92,      5.92,         0,         0,         0,         0,         0
All,ok,walk,2162_002.4,24110_24128,EB,IB,  24110.00,      4.00,S31,S31,     30.00,      0.21,      0.19,      0.02,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,0068_055.7,24168_24231,NB,IB,  24168.00,      4.00,S31,S31,     30.00,      0.05,      0.04,      0.01,         0,         0,         0,         0,      4.24,         0,      4.24,         0,         0,         0,         0
All,ok,walk,0068_055.7,24231_24263,NB,IB,  24231.00,      4.00,S31,S31,     30.00,      0.73,      0.44,      0.29,         0,         0,         0,         0,      3.94,      3.94,         0,         0,         0,         0,         0
All,ok,walk,2269_000.0,24294_24385,EB,IB,  24294.00,      4.00,S31,S31,     30.00,      0.28,      0.24,      0.04,         0,         0,         0,         0,      2.64,      2.64,         0,         0,         0,         0,         0
All,ok,walk,2269_000.0,24385_24488,EB,IB,  24385.00,      4.00,S31,S31,     30.00,      2.55,      1.42,      0.27,         0,         0,      0.86,         0,      2.00,      2.00,         0,         0,         0,         0,         0
All,ok,walk,2269_000.0,24488_24523,EB,IB,  24488.00,      4.00,S31,S31,     30.00,      0.28,      0.25,      0.03,         0,         0,         0,         0,      1.94,      1.94,         0,         0,         0,         0,         0
All,ok,walk,0201_016.7,24523_24572,EB,IB,  24523.00,      4.00,S31,S31,     30.00,      4.68,      0.42,      0.22,         0,         0,      4.04,         0,      4.25,      4.25,         0,         0,         0,         0,         0
All,ok,walk,0201_017.0,24572_24629,EB,IB,  24572.00,      4.00,S31,S31,     30.00,      1.86,      0.18,      0.35,         0,         0,      1.33,         0,      0.97,      0.71,      0.26,         0,         0,         0,         0
All,ok,walk,0201_017.5,24727_24750,EB,IB,  24727.00,      4.00,S31,S31,     30.00,      0.28,      0.28,         0,         0,         0,         0,         0,      5.14,      3.70,      1.44,         0,         0,         0,         0
All,ok,walk,0201_017.5,24750_24775,EB,IB,  24750.00,      4.00,S31,S31,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.90,      0.90,         0,         0,         0,         0,         0
All,ok,walk,2234_001.3,21884_21839,SB,OB,  21884.00,      4.00,S31,S31,     30.00,      0.39,      0.38,      0.01,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,2232_000.0,21889_21795,WB,OB,  21889.00,      4.00,S31,S31,     30.00,      0.20,      0.20,         0,         0,         0,         0,         0,      2.88,      2.88,         0,         0,         0,         0,         0
All,ok,walk,2232_000.0,21982_21889,WB,OB,  21982.00,      4.00,S31,S31,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.50,      0.06,      0.44,         0,         0,         0,         0
All,ok,walk,2232_001.0,22052_21982,WB,OB,  22052.00,      4.00,S31,S31,     30.00,      0.47,      0.47,         0,         0,         0,         0,         0,      1.70,      1.70,         0,         0,         0,         0,         0
All,ok,walk,2232_001.0,22096_22052,WB,OB,  22096.00,      4.00,S31,S31,     30.00,      0.01,      0.01,         0,         0,         0,         0,         0,      0.05,      0.05,         0,         0,         0,         0,         0
All,ok,walk,2232_001.5,22199_22096,WB,OB,  22199.00,      4.00,S31,S31,     30.00,      2.46,      2.04,      0.42,         0,         0,         0,         0,      4.18,      3.69,         0,         0,         0,      0.49,         0
All,ok,walk,2232_001.5,22297_22199,WB,OB,  22297.00,      4.00,S31,S31,     30.00,      0.02,      0.02,         0,         0,         0,         0,         0,      0.47,      0.04,         0,         0,         0,      0.43,         0
